Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100347,2.356 ,0.727 ,1.375 ,0.441 ,-0.930 ,-0.556 
100348,2.909 ,0.624 ,0.510 ,1.003 ,-1.350 ,-0.543 
100349,2.747 ,0.467 ,0.668 ,0.847 ,-1.135 ,-0.810 
100350,2.787 ,0.272 ,0.918 ,0.653 ,-0.884 ,-0.859 
100351,3.146 ,0.158 ,0.470 ,0.271 ,-0.980 ,-0.715 
100352,3.444 ,0.396 ,0.409 ,-0.791 ,-0.794 ,-0.676 
100353,3.458 ,0.712 ,0.344 ,-1.155 ,-0.559 ,-0.869 
100354,3.297 ,0.942 ,-0.038 ,-1.399 ,-0.186 ,-1.281 
100355,3.169 ,1.133 ,-0.439 ,-1.599 ,0.401 ,-1.799 
100356,2.972 ,1.268 ,-0.741 ,-1.458 ,0.822 ,-2.314 
100357,2.371 ,6.636 ,-2.817 ,-3.099 ,0.088 ,1.161 
100358,2.642 ,7.323 ,-2.952 ,-3.007 ,-0.214 ,1.041 
100359,2.723 ,8.505 ,-4.068 ,-3.573 ,0.180 ,0.146 
100360,2.568 ,8.575 ,-3.660 ,-3.417 ,0.248 ,-0.460 
100361,1.767 ,5.647 ,-1.279 ,-1.902 ,0.416 ,0.339 
100362,1.714 ,4.019 ,1.162 ,-0.360 ,0.483 ,0.784 
100363,1.682 ,3.466 ,1.601 ,0.268 ,0.434 ,0.822 
100364,1.329 ,2.575 ,1.707 ,0.409 ,0.921 ,0.650 
100365,1.014 ,1.817 ,1.960 ,0.784 ,1.192 ,0.361 
100366,1.076 ,1.846 ,1.839 ,0.842 ,0.778 ,0.422 
100367,1.409 ,1.370 ,1.929 ,0.508 ,-0.157 ,-0.149 
100368,1.624 ,0.938 ,1.894 ,-0.002 ,-0.515 ,-0.582 
100369,2.200 ,0.828 ,0.966 ,0.736 ,-0.814 ,-0.710 
100370,2.210 ,0.639 ,0.849 ,0.851 ,-0.846 ,-0.900 
100371,2.347 ,0.485 ,0.922 ,0.858 ,-0.753 ,-1.028 
100372,2.665 ,0.463 ,0.617 ,0.733 ,-0.947 ,-0.868 
100373,2.730 ,0.502 ,0.622 ,0.106 ,-0.698 ,-0.830 
100374,2.758 ,0.715 ,0.737 ,-0.218 ,-0.689 ,-0.795 
100375,2.765 ,0.793 ,0.679 ,-0.736 ,-0.423 ,-0.976 
100376,2.818 ,0.792 ,0.185 ,-1.192 ,0.097 ,-1.450 
100377,2.755 ,1.097 ,-0.054 ,-1.351 ,0.502 ,-1.868 
100378,1.732 ,5.898 ,-2.703 ,-2.856 ,-0.135 ,1.244 
100379,1.449 ,5.721 ,-2.899 ,-2.751 ,0.146 ,0.834 
100380,1.057 ,4.294 ,-1.414 ,-1.690 ,0.271 ,1.127 
100381,0.874 ,3.371 ,-0.476 ,-1.014 ,0.154 ,0.741 
100382,1.156 ,3.473 ,0.690 ,-0.877 ,-0.124 ,0.537 
100383,1.077 ,3.453 ,0.902 ,-0.514 ,0.171 ,0.584 
100384,1.125 ,2.641 ,1.762 ,0.397 ,0.649 ,0.507 
100385,0.875 ,2.082 ,2.095 ,0.672 ,0.898 ,0.646 
100386,1.023 ,1.593 ,2.667 ,0.536 ,0.066 ,-0.099 
100387,1.075 ,1.333 ,2.478 ,0.222 ,-0.280 ,-0.458 
100388,1.028 ,1.126 ,2.173 ,-0.166 ,-0.114 ,-0.451 
100389,1.257 ,1.045 ,2.209 ,0.027 ,-0.312 ,-0.532 
100390,1.407 ,1.028 ,1.963 ,0.486 ,-0.609 ,-0.507 
100391,1.684 ,0.832 ,1.392 ,1.021 ,-0.598 ,-0.680 
100392,2.063 ,0.608 ,1.131 ,1.038 ,-0.777 ,-0.848 
100393,2.229 ,0.546 ,1.019 ,0.853 ,-0.848 ,-0.664 
100394,2.258 ,0.506 ,0.965 ,0.734 ,-0.883 ,-0.673 
100395,2.501 ,0.458 ,0.799 ,0.353 ,-0.749 ,-0.904 
100396,2.524 ,0.469 ,0.442 ,-0.389 ,-0.205 ,-1.271 
100397,2.367 ,0.561 ,0.390 ,-0.948 ,0.351 ,-1.668 
100398,2.189 ,0.900 ,0.169 ,-1.350 ,0.860 ,-2.086 
100399,1.928 ,1.064 ,-0.222 ,-1.284 ,1.399 ,-2.736 
100400,0.168 ,1.321 ,0.405 ,-0.855 ,-0.105 ,1.561 
100401,0.185 ,2.502 ,-1.042 ,-1.387 ,0.053 ,0.483 
100402,0.424 ,2.822 ,-0.404 ,-1.218 ,-0.237 ,0.444 
100403,0.758 ,2.784 ,1.317 ,-0.465 ,-0.393 ,0.473 
100404,0.929 ,2.394 ,1.911 ,-0.307 ,-0.610 ,-0.150 
100405,0.951 ,1.862 ,2.434 ,0.203 ,-0.821 ,-0.079 
100406,0.891 ,1.459 ,2.872 ,0.463 ,-0.502 ,-0.040 
100407,0.871 ,1.272 ,2.707 ,0.530 ,-0.153 ,-0.296 
100408,0.820 ,0.982 ,2.510 ,0.217 ,0.084 ,-0.461 
100409,0.866 ,1.211 ,2.515 ,0.000 ,-0.017 ,-0.409 
100410,0.754 ,1.581 ,2.119 ,0.572 ,0.171 ,0.344 
100411,0.839 ,1.246 ,1.622 ,1.409 ,0.632 ,0.546 
100412,1.352 ,0.712 ,1.778 ,1.055 ,-0.623 ,-0.519 
100413,1.545 ,0.522 ,1.623 ,1.231 ,-0.960 ,-0.214 
100414,1.775 ,0.256 ,1.461 ,1.453 ,-1.046 ,-0.365 
100415,2.030 ,0.112 ,1.041 ,1.189 ,-0.879 ,-0.702 
100416,2.152 ,0.185 ,0.790 ,0.278 ,-0.370 ,-1.015 
100417,2.102 ,0.302 ,0.763 ,-0.505 ,0.114 ,-1.313 
100418,1.944 ,0.386 ,0.425 ,-1.273 ,0.858 ,-1.841 
100419,1.814 ,0.630 ,-0.551 ,-1.060 ,1.471 ,-2.733 
100420,-0.482 ,2.200 ,-1.588 ,-1.637 ,0.318 ,0.128 
100421,-0.322 ,2.247 ,-0.894 ,-1.460 ,-0.105 ,0.237 
100422,0.427 ,2.301 ,1.112 ,-1.011 ,-1.286 ,0.274 
100423,0.635 ,2.104 ,1.921 ,-0.405 ,-1.379 ,0.174 
100424,0.697 ,1.586 ,2.561 ,0.234 ,-0.999 ,0.066 
100425,0.847 ,1.028 ,2.523 ,0.515 ,-0.334 ,-0.106 
100426,0.712 ,0.917 ,2.348 ,0.341 ,0.072 ,-0.497 
100427,0.757 ,1.078 ,2.554 ,0.327 ,0.017 ,-0.484 
100428,0.568 ,1.405 ,2.669 ,0.337 ,0.104 ,-0.240 
100429,0.698 ,1.118 ,2.397 ,0.729 ,-0.146 ,-0.075 
100430,0.813 ,0.839 ,2.244 ,0.870 ,-0.858 ,-0.223 
100431,1.009 ,0.666 ,2.072 ,1.254 ,-0.968 ,0.068 
100432,1.440 ,0.161 ,1.682 ,1.768 ,-0.992 ,-0.269 
100433,1.679 ,0.165 ,1.328 ,1.358 ,-0.807 ,-0.692 
100434,1.740 ,0.153 ,0.977 ,0.599 ,-0.388 ,-1.010 
100435,1.826 ,0.079 ,0.664 ,0.188 ,0.087 ,-1.423 
100436,1.705 ,0.007 ,0.360 ,-0.501 ,0.825 ,-1.919 
100437,-0.943 ,1.927 ,-1.414 ,-1.679 ,0.178 ,-0.055 
100438,-0.355 ,2.050 ,-0.519 ,-1.405 ,-0.645 ,0.200 
100439,-0.001 ,1.540 ,1.213 ,-0.739 ,-1.110 ,0.402 
100440,0.398 ,1.657 ,2.169 ,-0.160 ,-1.079 ,0.034 
100441,0.502 ,1.542 ,1.823 ,-0.226 ,-0.766 ,-0.273 
100442,0.537 ,1.236 ,2.147 ,0.065 ,-0.351 ,-0.524 
100443,0.562 ,1.261 ,2.320 ,0.312 ,-0.086 ,-0.545 
100444,0.500 ,1.233 ,2.601 ,0.467 ,-0.073 ,-0.441 
100445,0.345 ,1.083 ,2.862 ,0.477 ,-0.146 ,-0.189 
100446,0.399 ,0.869 ,2.689 ,0.932 ,-0.541 ,-0.170 
100447,0.607 ,0.792 ,2.388 ,0.993 ,-0.718 ,-0.123 
100448,1.280 ,0.269 ,1.705 ,1.376 ,-0.785 ,-0.342 
100449,1.544 ,0.235 ,1.359 ,1.349 ,-0.511 ,-0.615 
100450,1.562 ,0.396 ,1.121 ,0.708 ,-0.278 ,-1.119 
100451,1.627 ,0.373 ,0.577 ,0.176 ,0.162 ,-1.583 
100452,1.420 ,0.249 ,0.497 ,-0.419 ,0.926 ,-2.016 
100453,1.150 ,-0.274 ,-0.164 ,-0.382 ,1.631 ,-2.585 
100454,-0.302 ,1.934 ,1.622 ,-1.013 ,0.051 ,1.187 
100455,-0.656 ,1.127 ,1.542 ,-1.048 ,0.100 ,0.962 
100456,-0.590 ,0.634 ,2.234 ,-1.075 ,0.035 ,0.574 
100457,-0.725 ,0.978 ,2.371 ,-1.588 ,-0.111 ,0.561 
100458,-1.108 ,1.250 ,1.113 ,-1.911 ,-0.190 ,0.294 
100459,-1.224 ,0.941 ,0.124 ,-1.406 ,-0.340 ,0.146 
100460,-1.098 ,-0.023 ,1.022 ,-0.651 ,-0.543 ,0.503 
100461,-0.862 ,0.507 ,1.134 ,-0.676 ,-0.517 ,0.194 
100462,-0.250 ,1.435 ,0.945 ,-1.063 ,-0.540 ,-0.115 
100463,0.171 ,1.429 ,1.835 ,-0.417 ,-0.537 ,-0.419 
100464,0.056 ,1.396 ,2.343 ,0.061 ,-0.370 ,-0.454 
100465,0.184 ,1.247 ,2.689 ,0.557 ,-0.214 ,-0.331 
100466,0.209 ,0.936 ,2.880 ,0.971 ,-0.260 ,-0.176 
100467,0.152 ,0.919 ,2.958 ,0.998 ,-0.234 ,-0.109 
100468,0.308 ,0.936 ,2.610 ,1.063 ,-0.451 ,-0.149 
100469,0.720 ,0.610 ,1.954 ,1.223 ,-0.607 ,-0.245 
100470,1.158 ,0.390 ,1.427 ,1.297 ,-0.369 ,-0.574 
100471,1.380 ,0.562 ,0.952 ,0.864 ,-0.261 ,-1.221 
100472,-0.924 ,1.095 ,0.390 ,-1.564 ,0.101 ,0.350 
100473,-0.820 ,0.769 ,0.829 ,-1.493 ,0.009 ,0.427 
100474,-0.834 ,0.889 ,1.197 ,-1.625 ,-0.037 ,0.440 
100475,-1.027 ,0.776 ,1.106 ,-1.641 ,0.010 ,0.424 
100476,-1.597 ,0.023 ,1.213 ,-1.417 ,-0.026 ,0.505 
100477,-1.741 ,-0.965 ,2.128 ,-0.767 ,-0.237 ,0.878 
100478,-1.559 ,-0.834 ,1.877 ,-0.466 ,-0.318 ,0.651 
100479,-1.389 ,0.095 ,1.079 ,-0.516 ,-0.209 ,0.469 
100480,-0.408 ,0.967 ,2.024 ,-0.509 ,-0.316 ,-0.280 
100481,-0.432 ,1.135 ,2.430 ,0.117 ,-0.078 ,-0.225 
100482,-0.136 ,1.166 ,2.697 ,0.553 ,0.003 ,-0.245 
100483,-0.075 ,0.964 ,2.824 ,0.808 ,-0.098 ,-0.252 
100484,-0.056 ,1.234 ,2.708 ,0.834 ,-0.077 ,-0.189 
100485,0.097 ,1.189 ,2.540 ,0.973 ,-0.330 ,-0.130 
100486,0.295 ,0.922 ,2.170 ,1.088 ,-0.448 ,-0.238 
100487,0.760 ,0.645 ,1.498 ,1.232 ,-0.391 ,-0.671 
100488,0.993 ,0.640 ,0.828 ,0.771 ,-0.135 ,-1.293 
100489,1.289 ,0.527 ,0.210 ,0.734 ,0.353 ,-1.965 
100490,-0.754 ,0.787 ,1.205 ,-1.474 ,-0.448 ,0.679 
100491,-1.036 ,0.821 ,0.923 ,-1.981 ,-0.607 ,0.933 
100492,-1.189 ,0.612 ,0.738 ,-1.821 ,-0.121 ,0.781 
100493,-1.655 ,-0.334 ,0.796 ,-1.323 ,0.331 ,0.567 
100494,-2.050 ,-1.250 ,1.371 ,-0.894 ,-0.038 ,0.765 
100495,-1.965 ,-1.217 ,2.272 ,-0.688 ,-0.203 ,0.891 
100496,-1.806 ,-0.605 ,1.929 ,-0.747 ,-0.327 ,0.722 
100497,-1.028 ,0.041 ,2.272 ,-0.423 ,-0.357 ,0.174 
100498,-0.716 ,0.489 ,2.793 ,-0.026 ,-0.132 ,-0.284 
100499,-0.587 ,0.825 ,2.669 ,0.050 ,0.046 ,-0.494 
100500,-0.557 ,0.946 ,2.726 ,0.201 ,-0.229 ,-0.429 
100501,-0.298 ,1.293 ,2.679 ,0.576 ,-0.078 ,-0.100 
100502,-0.041 ,1.227 ,2.632 ,0.859 ,-0.142 ,-0.074 
100503,0.104 ,0.897 ,2.247 ,1.121 ,-0.278 ,-0.353 
100504,0.451 ,0.720 ,1.818 ,1.194 ,-0.313 ,-0.882 
100505,0.726 ,0.611 ,1.218 ,0.786 ,-0.017 ,-1.282 
100506,0.905 ,0.375 ,0.632 ,0.498 ,0.572 ,-1.830 
100507,-0.023 ,-0.978 ,-0.578 ,2.467 ,3.076 ,-1.197 
100508,-0.964 ,1.225 ,1.036 ,-2.216 ,-0.734 ,1.176 
100509,-1.154 ,1.116 ,1.009 ,-2.164 ,-0.430 ,0.947 
100510,-1.521 ,0.019 ,0.417 ,-1.557 ,0.232 ,0.502 
100511,-1.893 ,-0.863 ,1.298 ,-1.056 ,0.117 ,0.542 
100512,-2.120 ,-0.973 ,1.899 ,-0.900 ,-0.134 ,0.712 
100513,-2.168 ,-0.685 ,1.471 ,-0.985 ,-0.426 ,0.862 
100514,-1.552 ,-0.522 ,2.532 ,-0.709 ,-0.447 ,0.700 
100515,-1.355 ,0.062 ,1.743 ,-0.777 ,-0.293 ,0.307 
100516,-0.847 ,0.444 ,2.260 ,-0.330 ,-0.206 ,-0.160 
100517,-0.570 ,0.791 ,2.455 ,-0.228 ,-0.360 ,-0.248 
100518,-0.545 ,0.853 ,2.541 ,0.126 ,-0.578 ,-0.266 
100519,-0.440 ,0.775 ,2.622 ,0.613 ,-0.527 ,-0.277 
100520,-0.183 ,0.696 ,2.450 ,0.934 ,-0.184 ,-0.483 
100521,0.280 ,0.607 ,1.919 ,1.337 ,-0.084 ,-0.910 
100522,0.429 ,0.485 ,1.546 ,0.912 ,0.054 ,-0.984 
100523,0.514 ,0.163 ,1.001 ,0.877 ,0.329 ,-1.336 
100524,-0.709 ,1.260 ,0.943 ,-2.364 ,-0.578 ,0.943 
100525,-0.998 ,1.351 ,0.250 ,-2.666 ,-0.351 ,0.773 
100526,-1.214 ,0.561 ,0.082 ,-1.962 ,0.107 ,0.346 
100527,-1.625 ,0.163 ,0.396 ,-1.714 ,0.245 ,0.330 
100528,-1.762 ,0.119 ,1.236 ,-1.455 ,-0.237 ,0.690 
100529,-2.029 ,-0.065 ,1.292 ,-1.128 ,-0.567 ,0.971 
100530,-1.905 ,-0.361 ,1.777 ,-0.795 ,-0.839 ,1.035 
100531,-1.699 ,-0.163 ,2.104 ,-0.796 ,-0.512 ,0.618 
100532,-1.635 ,0.638 ,1.006 ,-1.170 ,-0.173 ,0.291 
100533,-0.889 ,0.817 ,1.711 ,-0.930 ,-0.443 ,0.054 
100534,-0.425 ,0.833 ,2.403 ,-0.225 ,-0.588 ,-0.290 
100535,-0.549 ,0.586 ,2.368 ,0.286 ,-0.631 ,-0.329 
100536,-0.409 ,0.578 ,2.343 ,0.748 ,-0.233 ,-0.555 
100537,-0.081 ,0.399 ,1.947 ,1.181 ,0.035 ,-0.706 
100538,0.219 ,0.294 ,1.677 ,1.045 ,0.122 ,-0.779 
100539,0.178 ,-0.123 ,1.285 ,1.212 ,0.235 ,-1.155 
100540,0.077 ,-0.541 ,0.936 ,1.612 ,0.781 ,-1.259 
100541,-0.269 ,-1.145 ,-0.565 ,3.000 ,2.600 ,-0.749 
100542,-0.496 ,0.635 ,1.900 ,-1.302 ,-0.449 ,0.734 
100543,-0.453 ,0.928 ,1.558 ,-1.695 ,-0.505 ,0.720 
100544,-0.674 ,0.928 ,1.018 ,-2.298 ,-0.429 ,0.820 
100545,-1.015 ,0.745 ,0.653 ,-2.502 ,-0.270 ,0.694 
100546,-1.275 ,0.729 ,0.243 ,-2.243 ,-0.474 ,0.065 
100547,-1.559 ,1.735 ,-0.916 ,-2.746 ,-0.084 ,0.267 
100548,-1.781 ,1.505 ,-0.187 ,-2.048 ,-0.207 ,0.545 
100549,-2.078 ,0.850 ,0.640 ,-1.340 ,-0.645 ,0.913 
100550,-2.011 ,-0.284 ,1.434 ,-0.674 ,-0.821 ,0.850 
100551,-1.894 ,-0.220 ,2.488 ,-0.772 ,-0.286 ,0.440 
100552,-1.425 ,0.058 ,2.112 ,-0.917 ,-0.306 ,0.181 
100553,-0.531 ,0.436 ,2.283 ,-0.503 ,-0.520 ,-0.167 
100554,-0.598 ,0.414 ,2.192 ,-0.166 ,-0.562 ,-0.341 
100555,-0.672 ,0.353 ,2.265 ,0.361 ,-0.369 ,-0.609 
100556,-0.422 ,0.295 ,2.037 ,1.062 ,-0.094 ,-0.731 
100557,-0.250 ,0.031 ,2.137 ,1.097 ,0.339 ,-0.903 
100558,-0.108 ,-0.086 ,1.622 ,1.057 ,0.451 ,-1.196 
100559,-0.023 ,-0.459 ,-0.239 ,2.899 ,1.803 ,-0.557 
100560,-0.255 ,-0.482 ,-0.840 ,2.833 ,2.628 ,-1.051 
100561,-0.613 ,0.361 ,2.385 ,-0.876 ,-0.378 ,0.582 
100562,-0.739 ,0.429 ,2.303 ,-1.107 ,-0.312 ,0.469 
100563,-0.582 ,0.335 ,2.020 ,-1.299 ,-0.363 ,0.304 
100564,-0.798 ,0.777 ,1.447 ,-1.941 ,-0.420 ,0.400 
100565,-1.025 ,1.275 ,0.838 ,-2.617 ,-0.876 ,0.307 
100566,-0.747 ,2.370 ,-0.574 ,-3.158 ,-0.638 ,0.406 
100567,-1.418 ,2.790 ,-1.709 ,-3.022 ,-0.118 ,0.123 
100568,-1.922 ,2.075 ,-0.574 ,-2.112 ,-0.024 ,0.484 
100569,-2.669 ,0.231 ,0.486 ,-1.355 ,-0.476 ,0.677 
100570,-2.386 ,-1.147 ,1.646 ,-0.623 ,-0.454 ,0.811 
100571,-1.869 ,-1.109 ,3.043 ,-0.458 ,-0.323 ,0.571 
100572,-1.682 ,-0.188 ,1.495 ,-1.053 ,-0.430 ,0.367 
100573,-0.874 ,0.171 ,2.607 ,-0.133 ,-0.601 ,-0.199 
100574,-0.984 ,0.095 ,2.441 ,0.374 ,-0.396 ,-0.523 
100575,-0.919 ,-0.101 ,2.447 ,0.854 ,-0.118 ,-0.746 
100576,-0.575 ,-0.337 ,2.172 ,1.165 ,0.472 ,-1.247 
100577,-0.232 ,0.173 ,1.433 ,1.173 ,0.657 ,-1.395 
100578,-0.389 ,0.052 ,0.451 ,1.675 ,1.873 ,-0.238 
100579,0.426 ,0.224 ,-0.558 ,3.022 ,1.032 ,-0.750 
100580,-0.170 ,-0.004 ,-1.063 ,2.988 ,2.397 ,-1.152 
100581,-0.991 ,0.152 ,2.716 ,-0.827 ,-0.116 ,0.264 
100582,-0.878 ,0.716 ,2.455 ,-1.294 ,-0.119 ,0.112 
100583,-0.798 ,1.118 ,2.094 ,-1.560 ,-0.465 ,0.278 
100584,-0.856 ,1.384 ,1.657 ,-2.118 ,-0.976 ,0.468 
100585,-0.617 ,1.857 ,0.957 ,-2.784 ,-1.091 ,0.747 
100586,-0.832 ,2.852 ,-1.009 ,-3.235 ,-0.564 ,0.496 
100587,-1.745 ,2.232 ,-1.058 ,-2.634 ,-0.079 ,0.352 
100588,-2.823 ,0.551 ,-0.405 ,-2.085 ,-0.223 ,0.416 
100589,-2.587 ,-1.627 ,1.271 ,-0.725 ,-0.627 ,1.161 
100590,-2.196 ,-1.836 ,2.963 ,-0.206 ,-0.635 ,1.133 
100591,-2.065 ,-0.826 ,2.128 ,-0.738 ,-0.610 ,0.762 
100592,-1.484 ,-0.285 ,2.326 ,-0.354 ,-0.526 ,0.148 
100593,-1.327 ,-0.298 ,2.773 ,0.343 ,-0.200 ,-0.419 
100594,-1.266 ,-0.609 ,2.479 ,0.866 ,0.015 ,-0.747 
100595,-0.983 ,-0.405 ,1.901 ,0.984 ,0.348 ,-1.439 
100596,-0.404 ,0.011 ,1.338 ,1.117 ,0.491 ,-1.325 
100597,0.122 ,0.016 ,0.656 ,1.764 ,0.730 ,-1.451 
100598,0.496 ,0.114 ,-0.397 ,2.788 ,0.387 ,-1.383 
100599,-0.126 ,0.067 ,-0.767 ,2.821 ,1.837 ,-1.460 
100600,-1.027 ,0.831 ,2.575 ,-1.132 ,-0.023 ,0.233 
100601,-1.068 ,0.956 ,2.344 ,-1.279 ,-0.378 ,0.267 
100602,-0.986 ,1.104 ,2.077 ,-1.657 ,-0.736 ,0.566 
100603,-0.833 ,1.256 ,1.721 ,-2.055 ,-0.953 ,0.755 
100604,-0.872 ,1.677 ,1.102 ,-2.091 ,-0.612 ,0.495 
100605,-1.357 ,1.550 ,0.133 ,-2.379 ,-0.460 ,0.576 
100606,-2.441 ,0.897 ,-0.566 ,-2.482 ,-0.316 ,0.382 
100607,-2.268 ,-1.381 ,1.644 ,-0.891 ,-0.816 ,1.204 
100608,-2.412 ,-1.828 ,1.773 ,-0.497 ,-0.693 ,1.135 
100609,-2.080 ,-1.334 ,2.662 ,-0.406 ,-0.657 ,0.897 
100610,-1.882 ,-0.813 ,2.558 ,-0.527 ,-0.297 ,0.219 
100611,-1.600 ,-0.563 ,2.652 ,-0.166 ,-0.009 ,-0.291 
100612,-1.225 ,-0.591 ,2.521 ,0.563 ,-0.011 ,-0.696 
100613,-0.861 ,-0.144 ,1.932 ,0.476 ,0.168 ,-1.210 
100614,-0.399 ,0.105 ,1.233 ,0.829 ,0.529 ,-1.415 
100615,-0.266 ,0.140 ,1.067 ,1.229 ,0.941 ,-1.660 
100616,0.056 ,0.218 ,0.086 ,2.095 ,0.697 ,-1.511 
100617,-1.650 ,0.052 ,2.558 ,-0.978 ,-0.115 ,0.028 
100618,-1.527 ,0.589 ,2.397 ,-1.331 ,-0.349 ,0.364 
100619,-1.385 ,0.851 ,2.051 ,-1.849 ,-0.515 ,0.741 
100620,-1.326 ,0.674 ,2.163 ,-1.600 ,-0.405 ,0.471 
100621,-1.229 ,1.391 ,0.744 ,-2.336 ,-0.291 ,0.421 
100622,-1.736 ,1.352 ,-0.682 ,-2.591 ,-0.167 ,0.210 
100623,-2.378 ,-0.451 ,0.639 ,-1.545 ,-0.414 ,0.565 
100624,-2.391 ,-1.873 ,2.312 ,-0.378 ,-0.664 ,1.073 
100625,-2.359 ,-1.688 ,2.299 ,-0.279 ,-0.474 ,0.726 
100626,-1.998 ,-1.152 ,3.440 ,-0.350 ,-0.013 ,0.113 
100627,-1.840 ,-0.863 ,2.788 ,-0.382 ,0.225 ,-0.307 
100628,-1.640 ,-0.739 ,2.779 ,0.025 ,0.228 ,-0.496 
100629,-1.240 ,0.170 ,1.831 ,-0.091 ,0.154 ,-0.890 
100630,-0.403 ,0.588 ,1.324 ,0.552 ,1.099 ,-1.442 
100631,-0.608 ,0.275 ,1.415 ,0.668 ,1.171 ,-1.613 
100632,-0.475 ,0.205 ,0.820 ,1.089 ,0.929 ,-1.722 
100633,-0.546 ,-0.506 ,-0.959 ,3.061 ,1.332 ,-1.116 
100634,-2.019 ,-0.211 ,2.380 ,-1.222 ,-0.443 ,0.311 
100635,-1.655 ,0.540 ,1.946 ,-1.903 ,-0.358 ,0.839 
100636,-1.537 ,0.357 ,2.012 ,-1.614 ,-0.170 ,0.495 
100637,-1.557 ,0.707 ,1.054 ,-2.071 ,0.044 ,0.204 
100638,-1.740 ,1.107 ,-0.334 ,-2.456 ,0.143 ,0.104 
100639,-2.554 ,-0.304 ,0.084 ,-1.624 ,0.010 ,0.283 
100640,-2.539 ,-1.759 ,2.471 ,-0.287 ,-0.520 ,0.897 
100641,-2.534 ,-1.815 ,2.301 ,-0.186 ,-0.330 ,0.643 
100642,-2.255 ,-1.469 ,2.624 ,-0.267 ,0.082 ,0.110 
100643,-2.118 ,-0.956 ,3.141 ,-0.288 ,0.488 ,-0.410 
100644,-2.059 ,-0.634 ,2.654 ,-0.281 ,0.524 ,-0.378 
100645,-1.797 ,-0.087 ,2.199 ,-0.344 ,0.337 ,-0.831 
100646,-1.234 ,0.427 ,1.310 ,-0.285 ,1.240 ,-1.331 
100647,-0.916 ,0.318 ,1.095 ,-0.069 ,1.424 ,-1.778 
100648,-0.761 ,0.230 ,1.082 ,0.223 ,1.154 ,-1.549 
100649,-0.658 ,0.325 ,1.100 ,0.507 ,1.228 ,-1.689 
100650,-0.683 ,0.293 ,0.204 ,1.795 ,1.349 ,-1.156 
100651,-0.377 ,-0.138 ,-0.901 ,2.908 ,0.861 ,-0.879 
100652,-0.378 ,-0.679 ,-1.512 ,2.974 ,1.392 ,-1.073 
100653,-2.252 ,-0.495 ,2.189 ,-1.650 ,-0.164 ,0.465 
100654,-2.129 ,-0.441 ,2.189 ,-1.701 ,-0.181 ,0.464 
100655,-2.029 ,-0.626 ,2.348 ,-1.269 ,-0.115 ,0.258 
100656,-2.111 ,0.417 ,0.265 ,-2.059 ,-0.026 ,0.267 
100657,-2.972 ,-0.322 ,0.041 ,-1.632 ,0.090 ,-0.020 
100658,-3.163 ,-1.280 ,1.104 ,-0.896 ,0.090 ,0.256 
100659,-2.885 ,-1.717 ,1.843 ,-0.353 ,0.046 ,0.300 
100660,-2.548 ,-1.581 ,2.195 ,-0.192 ,0.176 ,0.082 
100661,-2.307 ,-0.732 ,3.183 ,-0.198 ,0.657 ,-0.271 
100662,-2.286 ,-0.075 ,1.595 ,-0.470 ,0.655 ,-0.388 
100663,-1.985 ,0.153 ,2.329 ,-0.255 ,0.496 ,-0.731 
100664,-1.679 ,0.258 ,1.668 ,-0.488 ,1.036 ,-1.029 
100665,-1.545 ,-0.164 ,1.403 ,-0.306 ,1.309 ,-1.362 
100666,-1.159 ,0.502 ,1.160 ,-0.380 ,1.285 ,-1.492 
100667,-0.676 ,0.644 ,0.655 ,0.085 ,1.354 ,-1.637 
100668,-0.371 ,0.158 ,0.278 ,1.586 ,1.024 ,-1.547 
100669,-0.112 ,0.388 ,-0.751 ,2.332 ,0.500 ,-0.903 
100670,-0.302 ,0.109 ,-1.764 ,2.556 ,0.640 ,-0.716 
100671,-0.422 ,-0.025 ,-1.745 ,2.464 ,1.504 ,-1.089 
100672,-2.543 ,-1.280 ,2.490 ,-1.239 ,0.185 ,0.242 
100673,-2.529 ,-1.176 ,2.615 ,-1.214 ,0.143 ,0.266 
100674,-2.360 ,-1.240 ,2.979 ,-0.815 ,-0.006 ,0.335 
100675,-2.357 ,-0.391 ,1.829 ,-1.441 ,-0.214 ,0.237 
100676,-3.019 ,-0.132 ,0.208 ,-1.570 ,0.229 ,-0.093 
100677,-3.266 ,-0.788 ,0.369 ,-1.156 ,0.470 ,-0.314 
100678,-3.017 ,-1.638 ,1.942 ,-0.518 ,0.296 ,0.088 
100679,-2.968 ,-1.637 ,1.396 ,-0.356 ,0.524 ,-0.087 
100680,-2.668 ,-0.797 ,1.678 ,-0.489 ,0.695 ,-0.143 
100681,-2.389 ,-0.136 ,1.660 ,-0.509 ,0.695 ,-0.399 
100682,-1.956 ,0.169 ,2.168 ,-0.267 ,0.710 ,-0.447 
100683,-1.396 ,-0.004 ,2.158 ,-0.201 ,0.997 ,-0.596 
100684,-1.804 ,-0.557 ,2.228 ,-0.657 ,0.890 ,-1.145 
100685,-1.494 ,0.495 ,1.193 ,-0.675 ,1.214 ,-1.357 
100686,-1.169 ,0.728 ,0.890 ,-0.325 ,1.217 ,-1.227 
100687,-0.985 ,0.404 ,1.020 ,0.064 ,1.010 ,-1.329 
100688,-0.283 ,0.366 ,0.286 ,0.990 ,-0.265 ,-1.390 
