Gridcode,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6
100343,1.766 ,-3.224 ,1.008 ,0.408 ,-0.623 ,0.009 
100344,1.555 ,-2.714 ,1.041 ,0.619 ,-1.054 ,0.409 
100345,1.724 ,-2.661 ,1.007 ,0.150 ,-0.561 ,0.461 
100346,2.109 ,-2.149 ,1.141 ,-1.089 ,0.460 ,0.589 
100347,2.503 ,-1.731 ,0.944 ,-1.249 ,0.366 ,0.131 
100348,3.012 ,-1.409 ,0.274 ,-1.791 ,-0.097 ,-0.207 
100349,2.728 ,-1.077 ,0.452 ,-1.724 ,-0.089 ,0.112 
100350,2.647 ,-0.812 ,0.771 ,-1.437 ,-0.130 ,0.295 
100351,2.979 ,-0.612 ,0.355 ,-1.298 ,0.106 ,0.183 
100352,3.269 ,-0.747 ,0.200 ,-0.685 ,0.798 ,0.315 
100353,3.278 ,-0.820 ,0.059 ,-0.371 ,0.941 ,0.532 
100354,3.033 ,-0.828 ,-0.361 ,-0.144 ,1.047 ,1.035 
100355,2.844 ,-1.055 ,-0.937 ,0.202 ,1.141 ,1.826 
100356,2.935 ,-1.336 ,-1.601 ,0.498 ,1.151 ,2.556 
100357,2.484 ,-4.360 ,-3.742 ,2.277 ,1.703 ,-1.203 
100358,2.895 ,-4.999 ,-4.141 ,2.016 ,1.849 ,-1.216 
100359,3.199 ,-5.831 ,-5.833 ,2.190 ,2.441 ,-0.428 
100360,3.179 ,-6.374 ,-5.742 ,1.951 ,2.666 ,0.168 
100361,2.108 ,-4.894 ,-2.441 ,1.198 ,1.695 ,0.023 
100362,1.974 ,-4.424 ,0.535 ,0.179 ,0.889 ,0.266 
100363,1.981 ,-3.956 ,1.126 ,-0.753 ,0.969 ,0.422 
100364,1.523 ,-3.221 ,1.294 ,-0.153 ,0.326 ,0.519 
100365,1.109 ,-2.923 ,1.547 ,0.743 ,-0.960 ,0.523 
100366,1.428 ,-2.781 ,1.559 ,-0.212 ,-0.128 ,0.614 
100367,1.713 ,-2.309 ,1.450 ,-1.092 ,0.676 ,0.568 
100368,1.764 ,-1.978 ,1.297 ,-0.831 ,0.811 ,0.451 
100369,2.314 ,-1.649 ,0.566 ,-1.369 ,0.144 ,0.206 
100370,2.267 ,-1.325 ,0.517 ,-1.558 ,0.009 ,0.289 
100371,2.353 ,-1.089 ,0.629 ,-1.545 ,-0.117 ,0.453 
100372,2.700 ,-0.985 ,0.345 ,-1.526 ,-0.099 ,0.211 
100373,2.796 ,-0.882 ,0.350 ,-1.062 ,0.292 ,0.294 
100374,2.811 ,-0.962 ,0.436 ,-0.865 ,0.535 ,0.309 
100375,2.670 ,-0.941 ,0.348 ,-0.495 ,0.820 ,0.673 
100376,2.577 ,-0.941 ,-0.196 ,-0.151 ,0.999 ,1.384 
100377,2.499 ,-1.140 ,-0.574 ,0.068 ,1.105 ,1.946 
100378,1.818 ,-3.680 ,-3.498 ,2.138 ,1.607 ,-1.544 
100379,1.512 ,-3.615 ,-3.849 ,2.094 ,1.533 ,-1.071 
100380,1.042 ,-3.041 ,-2.013 ,1.365 ,1.099 ,-0.899 
100381,0.980 ,-2.635 ,-0.762 ,-0.031 ,1.512 ,-0.252 
100382,1.300 ,-3.699 ,0.084 ,0.378 ,1.061 ,-0.258 
100383,1.316 ,-3.687 ,0.303 ,-0.235 ,1.330 ,0.120 
100384,1.370 ,-3.154 ,1.430 ,-0.719 ,0.713 ,0.590 
100385,1.013 ,-2.911 ,1.848 ,-0.447 ,0.319 ,0.620 
100386,1.081 ,-2.775 ,2.085 ,-0.712 ,0.329 ,0.571 
100387,1.168 ,-2.501 ,1.739 ,-0.739 ,0.569 ,0.554 
100388,1.184 ,-2.154 ,1.498 ,-0.432 ,0.926 ,0.542 
100389,1.378 ,-2.120 ,1.578 ,-0.659 ,0.754 ,0.509 
100390,1.499 ,-1.992 ,1.401 ,-1.191 ,0.552 ,0.375 
100391,1.860 ,-1.561 ,0.980 ,-1.508 ,-0.004 ,0.370 
100392,2.272 ,-1.240 ,0.751 ,-1.582 ,-0.180 ,0.248 
100393,2.475 ,-1.104 ,0.716 ,-1.471 ,-0.042 ,0.077 
100394,2.515 ,-0.981 ,0.693 ,-1.417 ,0.055 ,0.043 
100395,2.532 ,-0.827 ,0.625 ,-1.248 ,0.138 ,0.314 
100396,2.397 ,-0.768 ,0.237 ,-0.759 ,0.548 ,0.988 
100397,2.128 ,-0.679 ,0.147 ,-0.248 ,0.787 ,1.580 
100398,1.963 ,-0.848 ,-0.299 ,0.190 ,1.136 ,2.220 
100399,1.868 ,-0.998 ,-1.005 ,0.453 ,1.108 ,3.009 
100400,-0.221 ,-0.928 ,0.592 ,0.742 ,0.573 ,-1.423 
100401,0.102 ,-1.717 ,-1.379 ,0.779 ,1.034 ,-0.586 
100402,0.286 ,-2.516 ,-1.053 ,0.462 ,1.139 ,-0.559 
100403,0.790 ,-3.250 ,0.718 ,-0.174 ,0.922 ,-0.277 
100404,0.942 ,-3.194 ,1.146 ,-0.817 ,1.049 ,0.181 
100405,0.925 ,-3.067 ,1.712 ,-0.982 ,0.595 ,0.065 
100406,0.845 ,-2.810 ,2.290 ,-0.788 ,0.260 ,0.187 
100407,0.886 ,-2.533 ,2.088 ,-0.680 ,0.228 ,0.458 
100408,0.940 ,-2.135 ,1.883 ,-0.401 ,0.435 ,0.600 
100409,1.019 ,-2.367 ,1.768 ,-0.345 ,0.674 ,0.586 
100410,0.975 ,-2.519 ,1.706 ,-0.896 ,0.700 ,0.420 
100411,1.253 ,-1.834 ,1.634 ,-1.293 ,0.140 ,0.538 
100412,1.635 ,-1.625 ,1.326 ,-1.470 ,0.033 ,0.217 
100413,1.832 ,-1.517 ,1.281 ,-1.663 ,-0.037 ,-0.164 
100414,2.064 ,-1.158 ,1.221 ,-1.796 ,-0.332 ,-0.202 
100415,2.175 ,-0.711 ,0.913 ,-1.652 ,-0.372 ,0.055 
100416,2.100 ,-0.608 ,0.676 ,-1.056 ,0.097 ,0.626 
100417,1.931 ,-0.519 ,0.604 ,-0.472 ,0.532 ,1.157 
100418,1.690 ,-0.390 ,0.187 ,0.147 ,0.978 ,1.956 
100419,1.672 ,-0.420 ,-1.051 ,0.251 ,0.838 ,2.846 
100420,-0.749 ,-1.378 ,-2.191 ,0.788 ,1.292 ,-0.278 
100421,-0.479 ,-1.845 ,-1.543 ,0.473 ,1.412 ,-0.432 
100422,0.321 ,-2.649 ,0.405 ,-0.611 ,1.602 ,-0.740 
100423,0.579 ,-3.034 ,1.154 ,-1.055 ,1.258 ,-0.445 
100424,0.711 ,-2.844 ,1.915 ,-1.028 ,0.595 ,-0.118 
100425,0.932 ,-2.205 ,2.008 ,-0.681 ,0.222 ,0.124 
100426,0.902 ,-2.036 ,1.759 ,-0.495 ,0.340 ,0.571 
100427,0.982 ,-2.279 ,1.853 ,-0.530 ,0.417 ,0.611 
100428,0.744 ,-2.699 ,1.907 ,-0.600 ,0.622 ,0.656 
100429,0.903 ,-2.344 ,1.848 ,-1.064 ,0.487 ,0.420 
100430,1.112 ,-2.084 ,1.631 ,-1.434 ,0.429 ,0.031 
100431,1.261 ,-1.972 ,1.626 ,-1.685 ,0.194 ,-0.238 
100432,1.645 ,-1.445 ,1.439 ,-2.009 ,-0.427 ,-0.148 
100433,1.819 ,-1.054 ,1.124 ,-1.748 ,-0.404 ,0.176 
100434,1.777 ,-0.767 ,0.802 ,-1.239 ,-0.028 ,0.621 
100435,1.778 ,-0.448 ,0.511 ,-0.873 ,0.078 ,1.158 
100436,1.561 ,-0.149 ,0.207 ,-0.283 ,0.396 ,1.881 
100437,-1.141 ,-1.280 ,-2.051 ,0.766 ,1.350 ,-0.234 
100438,-0.525 ,-1.651 ,-1.100 ,0.264 ,1.275 ,-0.738 
100439,-0.167 ,-1.931 ,0.718 ,-0.527 ,1.200 ,-0.776 
100440,0.434 ,-2.463 ,1.527 ,-1.015 ,0.977 ,-0.256 
100441,0.744 ,-2.303 ,1.072 ,-0.850 ,1.056 ,0.037 
100442,0.843 ,-2.250 ,1.363 ,-0.809 ,0.806 ,0.488 
100443,0.870 ,-2.365 ,1.529 ,-0.716 ,0.602 ,0.610 
100444,0.805 ,-2.507 ,1.841 ,-0.774 ,0.580 ,0.615 
100445,0.602 ,-2.541 ,2.130 ,-0.817 ,0.716 ,0.495 
100446,0.666 ,-2.334 ,2.047 ,-1.362 ,0.466 ,0.251 
100447,0.902 ,-2.412 ,1.759 ,-1.424 ,0.455 ,0.069 
100448,1.583 ,-1.796 ,1.326 ,-1.645 ,-0.134 ,0.025 
100449,1.729 ,-1.398 ,1.100 ,-1.630 ,-0.289 ,0.362 
100450,1.671 ,-1.161 ,0.809 ,-1.328 ,-0.004 ,0.785 
100451,1.703 ,-0.829 ,0.271 ,-0.891 ,0.170 ,1.308 
100452,1.404 ,-0.514 ,0.161 ,-0.282 ,0.422 ,2.017 
100453,1.134 ,0.212 ,-0.421 ,-0.071 ,0.330 ,2.678 
100454,-0.626 ,-1.747 ,1.830 ,1.629 ,-0.105 ,-1.298 
100455,-1.050 ,-1.106 ,1.875 ,1.424 ,0.102 ,-1.152 
100456,-1.038 ,-0.964 ,2.491 ,1.078 ,0.312 ,-0.671 
100457,-1.084 ,-1.250 ,2.402 ,0.858 ,1.167 ,-0.481 
100458,-1.383 ,-1.302 ,0.779 ,0.843 ,1.559 ,-0.375 
100459,-1.629 ,-0.865 ,-0.331 ,0.562 ,1.058 ,-0.584 
100460,-1.440 ,-0.217 ,1.003 ,-0.272 ,0.908 ,-0.685 
100461,-1.002 ,-0.779 ,0.832 ,-0.280 ,0.998 ,-0.433 
100462,-0.008 ,-1.613 ,0.295 ,-0.307 ,1.666 ,-0.188 
100463,0.559 ,-2.103 ,1.049 ,-0.876 ,1.414 ,0.292 
100464,0.477 ,-2.353 ,1.483 ,-1.060 ,1.188 ,0.527 
100465,0.526 ,-2.482 ,1.907 ,-1.090 ,0.794 ,0.524 
100466,0.526 ,-2.409 ,2.263 ,-1.105 ,0.326 ,0.364 
100467,0.336 ,-2.585 ,2.300 ,-1.182 ,0.330 ,0.361 
100468,0.659 ,-2.722 ,1.958 ,-1.333 ,0.392 ,0.296 
100469,1.140 ,-2.271 ,1.422 ,-1.456 ,0.143 ,0.130 
100470,1.487 ,-1.667 ,1.080 ,-1.512 ,-0.137 ,0.428 
100471,1.629 ,-1.418 ,0.523 ,-1.463 ,0.021 ,0.870 
100472,-1.397 ,-0.767 ,0.687 ,1.592 ,0.332 ,-0.987 
100473,-1.311 ,-0.662 ,1.141 ,1.526 ,0.312 ,-0.999 
100474,-1.293 ,-0.885 ,1.339 ,1.445 ,0.593 ,-0.827 
100475,-1.475 ,-0.766 ,1.144 ,1.230 ,0.872 ,-0.687 
100476,-2.015 ,-0.269 ,1.260 ,0.855 ,0.976 ,-0.578 
100477,-2.207 ,0.340 ,2.356 ,0.036 ,0.970 ,-0.696 
100478,-1.893 ,0.226 ,2.010 ,-0.165 ,0.765 ,-0.617 
100479,-1.438 ,-0.454 ,0.850 ,0.097 ,0.761 ,-0.606 
100480,-0.117 ,-1.467 ,1.512 ,-0.685 ,1.369 ,0.187 
100481,-0.025 ,-1.870 ,1.871 ,-0.975 ,1.113 ,0.456 
100482,0.066 ,-2.170 ,2.010 ,-1.228 ,0.894 ,0.527 
100483,0.128 ,-2.179 ,2.141 ,-1.326 ,0.672 ,0.492 
100484,0.135 ,-2.595 ,1.998 ,-1.259 ,0.662 ,0.459 
100485,0.483 ,-2.832 ,1.895 ,-1.167 ,0.418 ,0.275 
100486,0.825 ,-2.610 ,1.572 ,-1.244 ,0.299 ,0.255 
100487,1.212 ,-1.993 ,0.976 ,-1.605 ,0.121 ,0.545 
100488,1.453 ,-1.573 ,0.293 ,-1.343 ,0.204 ,1.017 
100489,1.692 ,-1.151 ,-0.282 ,-1.226 ,-0.084 ,1.614 
100490,-1.223 ,-0.892 ,1.606 ,1.369 ,0.358 ,-1.332 
100491,-1.449 ,-0.853 ,1.300 ,1.659 ,0.816 ,-1.702 
100492,-1.710 ,-0.518 ,1.024 ,1.696 ,0.744 ,-1.367 
100493,-2.262 ,0.268 ,1.103 ,1.502 ,0.311 ,-0.901 
100494,-2.559 ,0.795 ,1.795 ,0.396 ,0.762 ,-0.779 
100495,-2.425 ,0.443 ,2.570 ,0.085 ,0.899 ,-0.747 
100496,-2.060 ,-0.090 ,1.966 ,0.178 ,0.959 ,-0.810 
100497,-0.976 ,-0.783 ,2.171 ,-0.566 ,1.184 ,-0.211 
100498,-0.565 ,-1.423 ,2.434 ,-0.762 ,0.843 ,0.399 
100499,-0.396 ,-1.746 ,2.129 ,-0.816 ,0.850 ,0.625 
100500,-0.246 ,-2.042 ,2.088 ,-1.094 ,0.942 ,0.570 
100501,0.066 ,-2.478 ,2.125 ,-1.007 ,0.704 ,0.399 
100502,0.306 ,-2.690 ,2.104 ,-0.981 ,0.432 ,0.301 
100503,0.598 ,-2.462 ,1.743 ,-1.197 ,0.194 ,0.389 
100504,1.115 ,-2.011 ,1.332 ,-1.281 ,-0.081 ,0.653 
100505,1.274 ,-1.651 ,0.646 ,-1.169 ,0.187 ,1.084 
100506,1.387 ,-1.253 ,0.047 ,-0.901 ,0.222 ,1.749 
100507,0.169 ,0.384 ,-0.338 ,0.017 ,-2.182 ,2.276 
100508,-1.487 ,-1.209 ,1.452 ,1.732 ,1.044 ,-2.066 
100509,-1.644 ,-1.079 ,1.346 ,1.818 ,0.990 ,-1.700 
100510,-2.096 ,0.069 ,0.894 ,1.616 ,0.364 ,-1.020 
100511,-2.388 ,0.520 ,1.837 ,0.680 ,0.592 ,-0.603 
100512,-2.660 ,0.365 ,2.154 ,0.318 ,0.796 ,-0.679 
100513,-2.590 ,0.143 ,1.532 ,0.583 ,0.835 ,-1.177 
100514,-1.777 ,-0.324 ,2.647 ,-0.088 ,1.117 ,-0.681 
100515,-1.392 ,-0.646 ,1.644 ,-0.105 ,1.223 ,-0.464 
100516,-0.753 ,-1.192 ,2.002 ,-0.513 ,0.914 ,0.104 
100517,-0.332 ,-1.712 ,2.033 ,-0.878 ,1.128 ,0.319 
100518,-0.227 ,-2.027 ,2.047 ,-1.216 ,1.017 ,0.323 
100519,-0.084 ,-2.250 ,2.152 ,-1.328 ,0.648 ,0.377 
100520,0.130 ,-2.207 ,1.988 ,-1.384 ,0.402 ,0.608 
100521,0.799 ,-1.936 ,1.494 ,-1.406 ,-0.088 ,0.820 
100522,0.942 ,-1.752 ,1.060 ,-1.100 ,0.160 ,1.014 
100523,0.981 ,-1.257 ,0.552 ,-1.078 ,0.104 ,1.363 
100524,-1.279 ,-1.136 ,1.582 ,1.545 ,1.127 ,-1.702 
100525,-1.576 ,-1.027 ,0.727 ,2.014 ,1.137 ,-1.677 
100526,-1.787 ,-0.289 ,0.705 ,1.514 ,0.678 ,-0.928 
100527,-2.118 ,-0.008 ,0.967 ,1.030 ,0.959 ,-0.563 
100528,-2.219 ,-0.424 ,1.490 ,1.050 ,0.759 ,-0.956 
100529,-2.438 ,-0.354 ,1.408 ,0.993 ,0.617 ,-1.450 
100530,-2.199 ,-0.187 ,1.990 ,0.243 ,0.835 ,-1.389 
100531,-1.928 ,-0.397 ,2.177 ,-0.023 ,1.067 ,-0.752 
100532,-1.643 ,-0.943 ,0.752 ,0.214 ,1.396 ,-0.457 
100533,-0.723 ,-1.390 ,1.409 ,-0.400 ,1.573 ,-0.190 
100534,-0.160 ,-1.779 ,2.032 ,-1.080 ,1.178 ,0.275 
100535,-0.256 ,-1.784 ,2.018 ,-1.383 ,0.869 ,0.303 
100536,-0.131 ,-1.903 ,1.950 ,-1.418 ,0.509 ,0.642 
100537,0.136 ,-1.623 ,1.552 ,-1.546 ,0.257 ,0.776 
100538,0.400 ,-1.457 ,1.274 ,-1.459 ,0.303 ,0.890 
100539,0.522 ,-1.002 ,0.954 ,-1.413 ,-0.012 ,1.185 
100540,0.403 ,-0.572 ,0.822 ,-1.275 ,-0.507 ,1.476 
100541,-0.010 ,0.903 ,0.009 ,-0.849 ,-2.166 ,1.836 
100542,-1.127 ,-0.931 ,2.656 ,1.220 ,-0.041 ,-1.268 
100543,-1.102 ,-1.092 ,2.327 ,1.176 ,0.439 ,-1.264 
100544,-1.398 ,-0.987 ,1.766 ,1.707 ,0.757 ,-1.535 
100545,-1.720 ,-0.687 ,1.385 ,1.757 ,1.035 ,-1.394 
100546,-1.779 ,-0.469 ,0.809 ,0.648 ,1.423 ,-0.577 
100547,-1.973 ,-1.077 ,-0.878 ,1.937 ,1.373 ,-1.003 
100548,-2.120 ,-1.115 ,-0.300 ,1.841 ,0.922 ,-1.241 
100549,-2.220 ,-0.885 ,0.644 ,1.415 ,0.599 ,-1.578 
100550,-2.314 ,-0.090 ,1.649 ,0.128 ,0.688 ,-1.259 
100551,-2.155 ,-0.458 ,2.515 ,-0.089 ,1.011 ,-0.359 
100552,-1.464 ,-0.692 ,2.049 ,-0.249 ,1.333 ,-0.235 
100553,-0.366 ,-1.238 ,2.137 ,-0.845 ,1.211 ,0.112 
100554,-0.332 ,-1.415 ,1.935 ,-1.145 ,1.113 ,0.295 
100555,-0.319 ,-1.517 ,1.905 ,-1.348 ,0.817 ,0.605 
100556,-0.184 ,-1.341 ,1.712 ,-1.601 ,0.325 ,0.684 
100557,-0.116 ,-1.143 ,1.768 ,-1.448 ,0.279 ,1.034 
100558,0.143 ,-0.991 ,1.278 ,-1.402 ,0.176 ,1.328 
100559,0.514 ,0.346 ,0.155 ,-1.560 ,-1.435 ,1.445 
100560,0.175 ,0.796 ,-0.396 ,-1.233 ,-1.642 ,2.173 
100561,-1.226 ,-0.951 ,3.161 ,1.014 ,-0.380 ,-0.985 
100562,-1.412 ,-1.005 ,3.022 ,1.130 ,-0.209 ,-0.883 
100563,-1.396 ,-0.902 ,2.787 ,1.107 ,-0.136 ,-0.878 
100564,-1.533 ,-1.051 ,2.092 ,1.522 ,0.408 ,-1.124 
100565,-1.457 ,-1.332 ,1.295 ,1.360 ,1.293 ,-1.084 
100566,-1.135 ,-1.601 ,-0.324 ,1.313 ,2.120 ,-1.050 
100567,-1.730 ,-1.490 ,-1.930 ,2.189 ,1.482 ,-1.143 
100568,-2.274 ,-1.232 ,-0.831 ,1.982 ,0.987 ,-1.259 
100569,-2.918 ,-0.339 ,0.426 ,1.309 ,0.599 ,-1.309 
100570,-2.843 ,0.556 ,2.016 ,0.042 ,0.687 ,-0.979 
100571,-2.161 ,0.084 ,3.398 ,-0.452 ,0.881 ,-0.369 
100572,-1.725 ,-0.431 ,1.497 ,-0.115 ,1.418 ,-0.558 
100573,-0.744 ,-1.238 ,2.484 ,-1.106 ,1.008 ,0.213 
100574,-0.741 ,-1.254 ,2.241 ,-1.321 ,0.705 ,0.536 
100575,-0.664 ,-1.055 ,2.266 ,-1.400 ,0.322 ,0.735 
100576,-0.547 ,-0.747 ,1.894 ,-1.470 ,0.106 ,1.287 
100577,-0.098 ,-1.140 ,1.063 ,-1.487 ,0.122 ,1.551 
100578,0.292 ,-0.674 ,0.665 ,-0.876 ,-0.186 ,1.590 
100579,1.103 ,-0.277 ,-0.396 ,-1.928 ,-1.460 ,1.115 
100580,0.305 ,0.376 ,-0.799 ,-1.159 ,-1.979 ,1.997 
100581,-1.614 ,-0.914 ,3.378 ,1.107 ,-0.452 ,-0.585 
100582,-1.556 ,-1.316 ,3.024 ,1.279 ,-0.151 ,-0.476 
100583,-1.474 ,-1.516 ,2.601 ,1.298 ,0.145 ,-0.850 
100584,-1.380 ,-1.685 ,2.051 ,1.451 ,0.683 ,-1.265 
100585,-1.058 ,-1.711 ,1.420 ,1.263 ,1.716 ,-1.395 
100586,-1.183 ,-1.717 ,-0.984 ,1.992 ,1.767 ,-1.431 
100587,-2.124 ,-1.160 ,-1.186 ,2.178 ,1.192 ,-1.253 
100588,-3.108 ,-0.276 ,-0.424 ,1.752 ,0.986 ,-1.120 
100589,-3.147 ,1.089 ,1.924 ,-0.030 ,0.836 ,-1.339 
100590,-2.701 ,0.719 ,3.629 ,-0.450 ,0.586 ,-0.987 
100591,-2.345 ,-0.074 ,2.392 ,-0.220 ,1.108 ,-0.819 
100592,-1.566 ,-0.730 ,2.393 ,-0.680 ,0.969 ,-0.174 
100593,-1.310 ,-0.980 ,2.791 ,-1.145 ,0.478 ,0.603 
100594,-1.101 ,-0.579 ,2.547 ,-1.307 ,0.119 ,0.816 
100595,-0.685 ,-0.571 ,1.784 ,-1.418 ,0.047 ,1.412 
100596,-0.224 ,-0.771 ,1.150 ,-1.420 ,-0.042 ,1.317 
100597,0.570 ,-0.946 ,0.303 ,-1.490 ,-0.519 ,1.587 
100598,0.983 ,-0.508 ,-0.524 ,-2.097 ,-1.415 ,1.161 
100599,0.268 ,-0.010 ,-0.767 ,-1.035 ,-2.119 ,1.753 
100600,-1.592 ,-1.359 ,3.155 ,1.289 ,-0.213 ,-0.476 
100601,-1.688 ,-1.449 ,2.868 ,1.235 ,-0.027 ,-0.728 
100602,-1.629 ,-1.503 ,2.555 ,1.339 ,0.331 ,-1.197 
100603,-1.481 ,-1.525 ,2.151 ,1.478 ,0.698 ,-1.456 
100604,-1.398 ,-1.590 ,1.341 ,1.604 ,0.687 ,-1.123 
100605,-1.883 ,-1.119 ,0.341 ,1.860 ,0.901 ,-1.347 
100606,-2.755 ,-0.502 ,-0.395 ,1.911 ,1.088 ,-1.138 
100607,-2.852 ,0.711 ,2.334 ,0.039 ,0.826 ,-1.355 
100608,-2.985 ,0.987 ,2.484 ,-0.245 ,0.669 ,-1.195 
100609,-2.527 ,0.227 ,3.160 ,-0.363 ,0.712 ,-0.822 
100610,-2.158 ,-0.311 ,2.804 ,-0.353 ,0.827 ,-0.096 
100611,-1.717 ,-0.586 ,2.767 ,-0.582 ,0.592 ,0.502 
100612,-1.200 ,-0.547 ,2.702 ,-1.195 ,0.215 ,0.836 
100613,-0.646 ,-0.762 ,1.900 ,-1.242 ,0.344 ,1.248 
100614,-0.242 ,-0.750 ,1.081 ,-1.337 ,0.126 ,1.439 
100615,0.062 ,-0.957 ,0.639 ,-1.186 ,-0.118 ,1.820 
100616,0.477 ,-0.581 ,-0.145 ,-1.687 ,-0.838 ,1.487 
100617,-2.136 ,-0.836 ,3.184 ,1.278 ,-0.367 ,-0.458 
100618,-2.075 ,-1.152 ,2.893 ,1.392 ,0.042 ,-0.819 
100619,-1.965 ,-1.222 ,2.506 ,1.648 ,0.519 ,-1.212 
100620,-1.860 ,-1.112 ,2.497 ,1.576 ,0.288 ,-0.957 
100621,-1.757 ,-1.179 ,1.058 ,1.891 ,0.780 ,-1.076 
100622,-2.228 ,-0.695 ,-0.353 ,1.892 ,0.991 ,-1.004 
100623,-2.814 ,0.143 ,1.096 ,1.062 ,0.588 ,-0.990 
100624,-3.024 ,0.856 ,3.053 ,-0.142 ,0.372 ,-1.084 
100625,-2.846 ,0.669 ,2.930 ,-0.351 ,0.488 ,-0.653 
100626,-2.356 ,-0.188 ,3.762 ,-0.308 ,0.507 ,0.318 
100627,-2.066 ,-0.283 ,2.970 ,-0.136 ,0.440 ,0.565 
100628,-1.830 ,-0.447 ,2.899 ,-0.304 ,0.107 ,0.662 
100629,-1.243 ,-1.053 ,1.546 ,-0.285 ,0.179 ,0.808 
100630,-0.469 ,-1.067 ,1.052 ,-0.855 ,0.229 ,1.629 
100631,-0.296 ,-0.903 ,1.028 ,-0.766 ,0.271 ,1.871 
100632,-0.006 ,-0.636 ,0.433 ,-1.009 ,-0.089 ,1.801 
100633,-0.195 ,0.650 ,-0.746 ,-0.969 ,-2.452 ,1.012 
100634,-2.289 ,-0.592 ,3.102 ,1.397 ,-0.212 ,-0.757 
100635,-2.218 ,-0.857 ,2.584 ,1.765 ,0.472 ,-1.232 
100636,-2.033 ,-0.757 ,2.563 ,1.646 ,0.199 ,-0.815 
100637,-2.024 ,-0.679 ,1.505 ,1.929 ,0.449 ,-0.706 
100638,-2.285 ,-0.560 ,0.041 ,2.077 ,0.657 ,-0.822 
100639,-2.937 ,0.211 ,0.575 ,1.743 ,0.113 ,-0.908 
100640,-3.124 ,0.576 ,3.027 ,0.465 ,-0.220 ,-1.093 
100641,-3.102 ,0.682 ,2.825 ,0.262 ,-0.152 ,-0.775 
100642,-2.703 ,0.276 ,2.960 ,0.309 ,-0.124 ,-0.066 
100643,-2.480 ,-0.400 ,3.170 ,0.452 ,-0.209 ,0.659 
100644,-2.356 ,-0.505 ,2.654 ,0.556 ,-0.170 ,0.473 
100645,-1.912 ,-0.955 ,1.843 ,0.318 ,-0.004 ,0.773 
100646,-1.386 ,-0.835 ,0.991 ,-0.156 ,0.608 ,1.564 
100647,-0.898 ,-0.586 ,0.853 ,-0.659 ,0.762 ,2.024 
100648,-0.486 ,-0.611 ,0.794 ,-0.629 ,0.620 ,1.714 
100649,-0.262 ,-0.699 ,0.660 ,-0.582 ,0.381 ,1.910 
100650,-0.163 ,-0.485 ,0.077 ,-1.153 ,-0.542 ,1.726 
100651,0.159 ,0.312 ,-0.644 ,-1.754 ,-1.563 ,0.989 
100652,-0.063 ,0.953 ,-1.332 ,-0.757 ,-2.633 ,0.928 
100653,-2.606 ,-0.138 ,2.984 ,1.786 ,-0.006 ,-0.764 
100654,-2.456 ,-0.187 ,2.894 ,1.819 ,0.049 ,-0.743 
100655,-2.293 ,-0.138 ,2.992 ,1.625 ,-0.270 ,-0.516 
100656,-2.521 ,-0.235 ,0.768 ,1.951 ,0.391 ,-0.948 
100657,-3.112 ,0.237 ,0.472 ,1.882 ,0.010 ,-0.651 
100658,-3.398 ,0.552 ,1.557 ,1.421 ,-0.254 ,-0.659 
100659,-3.417 ,0.729 ,2.251 ,0.548 ,-0.208 ,-0.437 
100660,-3.017 ,0.498 ,2.558 ,0.428 ,-0.307 ,-0.121 
100661,-2.659 ,-0.564 ,3.232 ,0.458 ,-0.288 ,0.717 
100662,-2.445 ,-0.654 ,1.585 ,0.345 ,0.234 ,0.672 
100663,-2.047 ,-1.119 ,2.010 ,0.192 ,0.072 ,0.951 
100664,-1.832 ,-0.751 ,1.377 ,-0.090 ,0.725 ,1.339 
100665,-1.585 ,-0.264 ,1.193 ,-0.239 ,0.693 ,1.627 
100666,-0.981 ,-0.786 ,0.650 ,-0.416 ,1.119 ,1.797 
100667,-0.324 ,-0.848 ,0.111 ,-0.402 ,0.739 ,1.875 
100668,0.101 ,-0.402 ,-0.024 ,-1.227 ,-0.465 ,1.646 
100669,0.488 ,-0.367 ,-0.869 ,-1.750 ,-0.854 ,1.005 
100670,0.252 ,0.262 ,-1.673 ,-1.486 ,-1.346 ,0.651 
100671,-0.093 ,0.446 ,-1.847 ,-0.410 ,-2.176 ,0.999 
100672,-2.823 ,0.410 ,3.392 ,1.758 ,-0.464 ,-0.387 
100673,-2.798 ,0.306 ,3.404 ,1.752 ,-0.441 ,-0.366 
100674,-2.580 ,0.114 ,3.667 ,1.528 ,-0.641 ,-0.390 
100675,-2.558 ,-0.335 ,2.341 ,1.678 ,-0.112 ,-0.601 
100676,-3.063 ,0.041 ,0.621 ,1.870 ,-0.021 ,-0.429 
100677,-3.362 ,0.449 ,0.801 ,1.760 ,-0.399 ,-0.161 
100678,-3.545 ,0.616 ,2.316 ,0.790 ,-0.301 ,-0.127 
100679,-3.438 ,0.804 ,1.783 ,0.641 ,-0.283 ,0.085 
100680,-3.014 ,0.027 ,1.906 ,0.663 ,-0.087 ,0.350 
100681,-2.607 ,-0.540 ,1.697 ,0.429 ,0.115 ,0.689 
100682,-2.156 ,-0.871 ,2.058 ,0.164 ,0.197 ,0.836 
100683,-1.679 ,-0.555 ,2.120 ,-0.132 ,0.509 ,1.034 
100684,-1.660 ,-0.236 ,2.032 ,0.010 ,0.739 ,1.469 
