"","Andrena_carlini","Andrena_miserabilis","Osmia_atriventris","Osmia_bucephala","Osmia_lignaria","Osmia_pumila","Andrena_violae"
"100930",0,0,0.1948683061688,0.12118673030578,0,0.101084115509537,0
"100931",0,0,0.302051200492044,0.228445453026077,0,0.210169235499883,0
"100932",0,0,0.343238568628664,0.269959260344246,0,0.251662469573714,0
"100933",0,0,0.338212350526834,0.270437549835009,0,0.271565936549967,0
"100934",0,0,0.349564260115511,0.280576208944703,0,0.275544881111626,0
"100935",0,0,0.299959831105356,0.232967369949851,0,0.237363008978871,0
"100936",0,0,0.151799366737578,0.090643912601857,0,0.122607428634262,0
"100937",0,0,0.273635142858726,0.204822778494058,0,0.215077543647387,0
"100938",0.0671234467364055,0,0.724057433387612,0.632339716904353,0.0450562311707906,0.613803810549445,0
"100939",0,0,0.460468236196877,0.36776524907224,0,0.342699338595185,0
"100940",0,0,0.340095393381411,0.27739099719925,0,0.322336385081336,0
"100941",0,0,0.0558006083095466,0,0,0.0191432431416357,0
"100942",0,0,0.056748077207077,0,0,0.0105372064723308,0
"100943",0,0,0.035983335178455,0,0,0,0
"100944",0,0,0.0591006929498538,0,0,0.0120876790029161,0
"100945",0,0,0,0,0,0,0
"100946",0,0,0.065173694950747,0.00418511572568936,0,0.0103354751120238,0
"100947",0,0,0.126574636393258,0.0622381299397904,0,0.0651056975333324,0
"100948",0,0,0.162354928450419,0.0939822591291168,0,0.0823869172476405,0
"100949",0,0,0.15059826292563,0.0843157283802468,0,0.0830522903323656,0
"100950",0,0,0.191450126033903,0.122311198467431,0,0.111242878521328,0
"100951",0,0,0.27062552679887,0.197263077252718,0,0.180130038983173,0
"100952",0,0,0.330375667292153,0.255752209134464,0,0.236910490147747,0
"100953",0,0,0.343690262203235,0.270426802029881,0,0.25519253700121,0
"100954",0,0,0.462184655282293,0.388962222677729,0,0.37576132376012,0
"100955",0,0,0.558652465369325,0.488828904052442,0,0.476504693814825,0
"100956",0.0459503684084525,0,0.678641731488264,0.607131262726687,0.0260729170659674,0.590365190468512,0
"100957",0,0,0.549327366539208,0.476640676281341,0,0.466537391758769,0
"100958",0,0,0.365620319711576,0.297310465668969,0,0.305925134520921,0
"100959",0,0,0.327078132438588,0.252194997583836,0,0.249621465753385,0
"100960",0,0,0.630253952528454,0.553580922632019,0,0.5552103850972,0.0234755369016714
"100961",0,0,0.302249056912975,0.220155359387068,0,0.20848226721056,0
"100962",0,0,0.301308287367735,0.235079676104023,0,0.263933241593484,0
"100963",0,0,0.234409815270232,0.169057877624234,0,0.185906435488733,0
"100964",0,0,0.228244108510063,0.157650760529724,0,0.165015089969914,0
