Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100273,0.012 ,0.496 ,0.483 ,0.325 ,0.085 ,0.269 ,0.670 ,0.206 ,0.361 ,0.031 ,0.131 ,0.619 ,0.004 ,0.120 ,0.136 ,0.004 ,0.508 ,0.095 ,0.392 ,0.512 ,0.614 ,0.571 ,0.548 
100274,0.017 ,0.498 ,0.478 ,0.353 ,0.096 ,0.255 ,0.691 ,0.232 ,0.374 ,0.042 ,0.158 ,0.639 ,0.005 ,0.129 ,0.149 ,0.006 ,0.503 ,0.114 ,0.422 ,0.536 ,0.649 ,0.587 ,0.522 
100275,0.019 ,0.500 ,0.498 ,0.455 ,0.062 ,0.138 ,0.679 ,0.207 ,0.406 ,0.048 ,0.160 ,0.623 ,0.004 ,0.077 ,0.104 ,0.006 ,0.523 ,0.094 ,0.406 ,0.558 ,0.655 ,0.471 ,0.470 
100276,0.018 ,0.499 ,0.500 ,0.440 ,0.060 ,0.181 ,0.663 ,0.181 ,0.425 ,0.051 ,0.127 ,0.650 ,0.004 ,0.064 ,0.084 ,0.006 ,0.518 ,0.097 ,0.343 ,0.525 ,0.644 ,0.593 ,0.416 
100277,0.016 ,0.475 ,0.455 ,0.327 ,0.057 ,0.108 ,0.497 ,0.139 ,0.508 ,0.044 ,0.051 ,0.718 ,0.006 ,0.040 ,0.055 ,0.005 ,0.413 ,0.105 ,0.155 ,0.489 ,0.554 ,0.734 ,0.248 
100278,0.014 ,0.464 ,0.426 ,0.309 ,0.042 ,0.063 ,0.434 ,0.125 ,0.554 ,0.037 ,0.050 ,0.706 ,0.005 ,0.029 ,0.043 ,0.004 ,0.401 ,0.097 ,0.116 ,0.497 ,0.497 ,0.669 ,0.205 
100279,0.014 ,0.464 ,0.442 ,0.309 ,0.049 ,0.082 ,0.440 ,0.119 ,0.536 ,0.039 ,0.046 ,0.697 ,0.005 ,0.033 ,0.046 ,0.004 ,0.399 ,0.089 ,0.123 ,0.469 ,0.513 ,0.664 ,0.229 
100280,0.010 ,0.451 ,0.440 ,0.300 ,0.028 ,0.049 ,0.401 ,0.096 ,0.560 ,0.025 ,0.040 ,0.661 ,0.003 ,0.021 ,0.030 ,0.003 ,0.437 ,0.074 ,0.090 ,0.487 ,0.449 ,0.595 ,0.234 
100281,0.011 ,0.469 ,0.410 ,0.351 ,0.030 ,0.051 ,0.430 ,0.115 ,0.586 ,0.034 ,0.046 ,0.675 ,0.004 ,0.025 ,0.036 ,0.003 ,0.434 ,0.089 ,0.108 ,0.479 ,0.489 ,0.608 ,0.211 
100282,0.012 ,0.473 ,0.431 ,0.338 ,0.049 ,0.111 ,0.492 ,0.121 ,0.553 ,0.047 ,0.027 ,0.687 ,0.005 ,0.039 ,0.050 ,0.004 ,0.416 ,0.086 ,0.130 ,0.415 ,0.508 ,0.677 ,0.277 
100283,0.008 ,0.456 ,0.453 ,0.274 ,0.030 ,0.087 ,0.379 ,0.069 ,0.545 ,0.024 ,0.024 ,0.607 ,0.002 ,0.024 ,0.028 ,0.003 ,0.447 ,0.047 ,0.077 ,0.392 ,0.465 ,0.537 ,0.332 
100284,0.006 ,0.453 ,0.456 ,0.278 ,0.029 ,0.099 ,0.318 ,0.055 ,0.563 ,0.021 ,0.023 ,0.561 ,0.001 ,0.024 ,0.025 ,0.002 ,0.453 ,0.035 ,0.076 ,0.342 ,0.439 ,0.412 ,0.366 
100285,0.003 ,0.441 ,0.478 ,0.270 ,0.051 ,0.267 ,0.343 ,0.043 ,0.439 ,0.013 ,0.006 ,0.510 ,0.001 ,0.047 ,0.033 ,0.003 ,0.459 ,0.016 ,0.093 ,0.208 ,0.451 ,0.456 ,0.547 
100286,0.000 ,0.388 ,0.420 ,0.114 ,0.036 ,0.148 ,0.144 ,0.013 ,0.250 ,0.001 ,0.001 ,0.304 ,0.000 ,0.036 ,0.014 ,0.001 ,0.490 ,0.001 ,0.033 ,0.070 ,0.346 ,0.256 ,0.718 
100287,0.005 ,0.498 ,0.573 ,0.054 ,0.173 ,0.463 ,0.563 ,0.168 ,0.180 ,0.002 ,0.097 ,0.490 ,0.001 ,0.227 ,0.184 ,0.002 ,0.427 ,0.071 ,0.429 ,0.292 ,0.459 ,0.642 ,0.525 
100288,0.008 ,0.492 ,0.554 ,0.085 ,0.191 ,0.511 ,0.604 ,0.201 ,0.230 ,0.004 ,0.092 ,0.551 ,0.002 ,0.274 ,0.220 ,0.003 ,0.423 ,0.095 ,0.459 ,0.325 ,0.493 ,0.674 ,0.550 
100289,0.001 ,0.475 ,0.573 ,0.014 ,0.196 ,0.540 ,0.422 ,0.111 ,0.089 ,0.001 ,0.074 ,0.442 ,0.000 ,0.230 ,0.152 ,0.001 ,0.404 ,0.026 ,0.378 ,0.198 ,0.354 ,0.660 ,0.562 
100290,0.000 ,0.462 ,0.551 ,0.001 ,0.215 ,0.537 ,0.298 ,0.079 ,0.031 ,0.000 ,0.048 ,0.366 ,0.000 ,0.199 ,0.100 ,0.000 ,0.431 ,0.008 ,0.273 ,0.118 ,0.267 ,0.644 ,0.584 
100291,0.001 ,0.459 ,0.577 ,0.001 ,0.247 ,0.581 ,0.348 ,0.100 ,0.029 ,0.000 ,0.042 ,0.397 ,0.000 ,0.240 ,0.117 ,0.001 ,0.465 ,0.012 ,0.279 ,0.123 ,0.290 ,0.651 ,0.591 
100292,0.001 ,0.471 ,0.578 ,0.004 ,0.187 ,0.605 ,0.502 ,0.132 ,0.058 ,0.001 ,0.066 ,0.466 ,0.000 ,0.187 ,0.116 ,0.001 ,0.518 ,0.022 ,0.319 ,0.222 ,0.396 ,0.693 ,0.649 
100293,0.004 ,0.473 ,0.550 ,0.025 ,0.141 ,0.551 ,0.605 ,0.162 ,0.129 ,0.007 ,0.082 ,0.553 ,0.001 ,0.173 ,0.135 ,0.002 ,0.519 ,0.042 ,0.353 ,0.340 ,0.487 ,0.696 ,0.652 
100294,0.008 ,0.483 ,0.519 ,0.124 ,0.122 ,0.454 ,0.659 ,0.195 ,0.234 ,0.017 ,0.110 ,0.607 ,0.002 ,0.160 ,0.152 ,0.003 ,0.499 ,0.074 ,0.396 ,0.444 ,0.565 ,0.662 ,0.610 
100295,0.013 ,0.492 ,0.492 ,0.237 ,0.111 ,0.344 ,0.692 ,0.217 ,0.300 ,0.034 ,0.167 ,0.635 ,0.004 ,0.136 ,0.153 ,0.005 ,0.500 ,0.095 ,0.436 ,0.535 ,0.640 ,0.591 ,0.574 
100296,0.020 ,0.499 ,0.472 ,0.353 ,0.115 ,0.256 ,0.707 ,0.254 ,0.363 ,0.053 ,0.208 ,0.659 ,0.006 ,0.138 ,0.166 ,0.007 ,0.497 ,0.125 ,0.467 ,0.572 ,0.679 ,0.570 ,0.516 
100297,0.019 ,0.500 ,0.495 ,0.441 ,0.072 ,0.161 ,0.683 ,0.210 ,0.394 ,0.050 ,0.177 ,0.633 ,0.004 ,0.084 ,0.111 ,0.007 ,0.517 ,0.099 ,0.425 ,0.562 ,0.664 ,0.480 ,0.477 
100298,0.020 ,0.500 ,0.471 ,0.524 ,0.076 ,0.188 ,0.653 ,0.197 ,0.455 ,0.060 ,0.155 ,0.655 ,0.006 ,0.089 ,0.114 ,0.007 ,0.489 ,0.114 ,0.389 ,0.519 ,0.642 ,0.544 ,0.402 
100299,0.024 ,0.481 ,0.457 ,0.387 ,0.088 ,0.158 ,0.500 ,0.163 ,0.494 ,0.058 ,0.100 ,0.714 ,0.008 ,0.060 ,0.086 ,0.007 ,0.382 ,0.126 ,0.224 ,0.477 ,0.585 ,0.687 ,0.237 
100300,0.017 ,0.435 ,0.470 ,0.273 ,0.051 ,0.073 ,0.388 ,0.110 ,0.505 ,0.028 ,0.067 ,0.690 ,0.004 ,0.029 ,0.043 ,0.004 ,0.382 ,0.087 ,0.114 ,0.493 ,0.467 ,0.624 ,0.211 
100301,0.012 ,0.376 ,0.470 ,0.242 ,0.029 ,0.038 ,0.333 ,0.085 ,0.526 ,0.016 ,0.054 ,0.647 ,0.002 ,0.017 ,0.024 ,0.002 ,0.405 ,0.072 ,0.079 ,0.481 ,0.396 ,0.526 ,0.207 
100302,0.012 ,0.417 ,0.429 ,0.278 ,0.030 ,0.034 ,0.349 ,0.102 ,0.562 ,0.022 ,0.062 ,0.666 ,0.003 ,0.019 ,0.029 ,0.003 ,0.401 ,0.084 ,0.085 ,0.511 ,0.417 ,0.529 ,0.180 
100303,0.016 ,0.474 ,0.419 ,0.346 ,0.056 ,0.109 ,0.483 ,0.140 ,0.551 ,0.055 ,0.046 ,0.706 ,0.007 ,0.042 ,0.060 ,0.005 ,0.397 ,0.105 ,0.151 ,0.452 ,0.522 ,0.684 ,0.236 
100304,0.012 ,0.463 ,0.451 ,0.317 ,0.038 ,0.072 ,0.399 ,0.096 ,0.555 ,0.029 ,0.039 ,0.664 ,0.003 ,0.028 ,0.036 ,0.003 ,0.419 ,0.072 ,0.104 ,0.450 ,0.479 ,0.595 ,0.243 
100305,0.010 ,0.468 ,0.460 ,0.346 ,0.039 ,0.091 ,0.384 ,0.085 ,0.567 ,0.028 ,0.034 ,0.636 ,0.003 ,0.032 ,0.036 ,0.003 ,0.426 ,0.062 ,0.109 ,0.410 ,0.484 ,0.537 ,0.272 
100306,0.007 ,0.466 ,0.477 ,0.364 ,0.051 ,0.198 ,0.393 ,0.065 ,0.513 ,0.021 ,0.015 ,0.585 ,0.001 ,0.046 ,0.040 ,0.003 ,0.444 ,0.037 ,0.118 ,0.305 ,0.497 ,0.517 ,0.412 
100307,0.002 ,0.447 ,0.441 ,0.286 ,0.039 ,0.211 ,0.298 ,0.031 ,0.435 ,0.007 ,0.003 ,0.457 ,0.000 ,0.037 ,0.023 ,0.002 ,0.514 ,0.011 ,0.069 ,0.204 ,0.452 ,0.386 ,0.590 
100308,0.001 ,0.409 ,0.472 ,0.267 ,0.049 ,0.151 ,0.234 ,0.026 ,0.328 ,0.003 ,0.001 ,0.409 ,0.000 ,0.055 ,0.028 ,0.002 ,0.476 ,0.005 ,0.068 ,0.105 ,0.433 ,0.263 ,0.642 
100309,0.003 ,0.497 ,0.597 ,0.019 ,0.213 ,0.498 ,0.506 ,0.146 ,0.111 ,0.001 ,0.096 ,0.440 ,0.001 ,0.237 ,0.178 ,0.001 ,0.408 ,0.050 ,0.437 ,0.229 ,0.410 ,0.638 ,0.494 
100310,0.006 ,0.492 ,0.578 ,0.039 ,0.236 ,0.552 ,0.597 ,0.209 ,0.162 ,0.003 ,0.098 ,0.532 ,0.002 ,0.304 ,0.227 ,0.002 ,0.418 ,0.085 ,0.477 ,0.286 ,0.491 ,0.676 ,0.537 
100311,0.001 ,0.490 ,0.562 ,0.002 ,0.221 ,0.518 ,0.325 ,0.089 ,0.038 ,0.000 ,0.077 ,0.342 ,0.000 ,0.168 ,0.112 ,0.001 ,0.400 ,0.013 ,0.354 ,0.127 ,0.283 ,0.620 ,0.487 
100312,0.000 ,0.496 ,0.383 ,0.000 ,0.199 ,0.450 ,0.073 ,0.052 ,0.018 ,0.000 ,0.021 ,0.159 ,0.000 ,0.059 ,0.048 ,0.000 ,0.312 ,0.000 ,0.240 ,0.068 ,0.289 ,0.307 ,0.222 
100313,0.000 ,0.487 ,0.407 ,0.000 ,0.240 ,0.528 ,0.080 ,0.054 ,0.011 ,0.000 ,0.017 ,0.173 ,0.000 ,0.063 ,0.027 ,0.000 ,0.401 ,0.000 ,0.218 ,0.081 ,0.287 ,0.305 ,0.292 
100314,0.000 ,0.471 ,0.449 ,0.000 ,0.309 ,0.574 ,0.102 ,0.058 ,0.006 ,0.000 ,0.013 ,0.213 ,0.000 ,0.106 ,0.029 ,0.000 ,0.486 ,0.000 ,0.193 ,0.080 ,0.276 ,0.292 ,0.435 
100315,0.001 ,0.473 ,0.614 ,0.000 ,0.319 ,0.695 ,0.408 ,0.129 ,0.018 ,0.000 ,0.039 ,0.418 ,0.000 ,0.229 ,0.111 ,0.001 ,0.522 ,0.013 ,0.305 ,0.143 ,0.313 ,0.629 ,0.611 
100316,0.004 ,0.477 ,0.581 ,0.011 ,0.209 ,0.625 ,0.615 ,0.190 ,0.095 ,0.005 ,0.096 ,0.557 ,0.001 ,0.221 ,0.158 ,0.002 ,0.506 ,0.047 ,0.399 ,0.311 ,0.493 ,0.719 ,0.633 
100317,0.007 ,0.475 ,0.539 ,0.041 ,0.170 ,0.559 ,0.666 ,0.200 ,0.153 ,0.018 ,0.148 ,0.611 ,0.002 ,0.180 ,0.163 ,0.003 ,0.492 ,0.063 ,0.424 ,0.413 ,0.574 ,0.684 ,0.643 
100318,0.018 ,0.490 ,0.493 ,0.191 ,0.169 ,0.421 ,0.711 ,0.261 ,0.272 ,0.045 ,0.223 ,0.666 ,0.006 ,0.183 ,0.202 ,0.006 ,0.474 ,0.118 ,0.495 ,0.530 ,0.670 ,0.629 ,0.557 
100319,0.026 ,0.501 ,0.480 ,0.377 ,0.134 ,0.247 ,0.715 ,0.278 ,0.369 ,0.064 ,0.251 ,0.671 ,0.008 ,0.149 ,0.180 ,0.009 ,0.485 ,0.141 ,0.505 ,0.572 ,0.694 ,0.586 ,0.467 
100320,0.020 ,0.499 ,0.473 ,0.472 ,0.100 ,0.229 ,0.673 ,0.219 ,0.396 ,0.060 ,0.218 ,0.654 ,0.006 ,0.113 ,0.145 ,0.007 ,0.478 ,0.117 ,0.459 ,0.560 ,0.666 ,0.485 ,0.467 
100321,0.028 ,0.477 ,0.463 ,0.318 ,0.124 ,0.272 ,0.553 ,0.192 ,0.433 ,0.077 ,0.107 ,0.718 ,0.010 ,0.087 ,0.125 ,0.009 ,0.370 ,0.134 ,0.263 ,0.449 ,0.607 ,0.710 ,0.286 
100322,0.023 ,0.460 ,0.474 ,0.232 ,0.103 ,0.197 ,0.491 ,0.158 ,0.416 ,0.061 ,0.073 ,0.711 ,0.007 ,0.064 ,0.091 ,0.007 ,0.357 ,0.101 ,0.174 ,0.433 ,0.581 ,0.704 ,0.283 
100323,0.017 ,0.412 ,0.483 ,0.227 ,0.052 ,0.076 ,0.377 ,0.101 ,0.470 ,0.026 ,0.068 ,0.681 ,0.003 ,0.028 ,0.040 ,0.004 ,0.376 ,0.079 ,0.101 ,0.478 ,0.457 ,0.609 ,0.237 
100324,0.018 ,0.439 ,0.452 ,0.289 ,0.051 ,0.061 ,0.386 ,0.120 ,0.530 ,0.031 ,0.065 ,0.702 ,0.004 ,0.030 ,0.045 ,0.004 ,0.374 ,0.094 ,0.115 ,0.504 ,0.469 ,0.632 ,0.185 
100325,0.012 ,0.420 ,0.455 ,0.288 ,0.030 ,0.038 ,0.342 ,0.093 ,0.561 ,0.020 ,0.052 ,0.657 ,0.003 ,0.020 ,0.028 ,0.003 ,0.410 ,0.076 ,0.088 ,0.498 ,0.409 ,0.528 ,0.190 
100326,0.012 ,0.439 ,0.462 ,0.300 ,0.035 ,0.053 ,0.357 ,0.091 ,0.556 ,0.023 ,0.045 ,0.659 ,0.003 ,0.024 ,0.031 ,0.003 ,0.410 ,0.073 ,0.093 ,0.469 ,0.432 ,0.560 ,0.213 
100327,0.013 ,0.466 ,0.455 ,0.345 ,0.045 ,0.086 ,0.385 ,0.097 ,0.566 ,0.033 ,0.046 ,0.657 ,0.003 ,0.034 ,0.042 ,0.004 ,0.405 ,0.073 ,0.120 ,0.427 ,0.492 ,0.552 ,0.241 
100328,0.009 ,0.471 ,0.468 ,0.361 ,0.047 ,0.139 ,0.383 ,0.074 ,0.561 ,0.027 ,0.022 ,0.610 ,0.002 ,0.041 ,0.040 ,0.004 ,0.426 ,0.048 ,0.117 ,0.351 ,0.492 ,0.507 ,0.333 
100329,0.003 ,0.462 ,0.452 ,0.363 ,0.039 ,0.171 ,0.341 ,0.041 ,0.482 ,0.011 ,0.004 ,0.507 ,0.001 ,0.039 ,0.027 ,0.002 ,0.496 ,0.019 ,0.081 ,0.256 ,0.484 ,0.413 ,0.510 
100330,0.002 ,0.434 ,0.468 ,0.361 ,0.061 ,0.199 ,0.316 ,0.038 ,0.366 ,0.005 ,0.002 ,0.470 ,0.000 ,0.070 ,0.036 ,0.002 ,0.461 ,0.011 ,0.102 ,0.161 ,0.514 ,0.321 ,0.585 
100331,0.001 ,0.384 ,0.531 ,0.139 ,0.046 ,0.187 ,0.255 ,0.032 ,0.291 ,0.006 ,0.001 ,0.446 ,0.000 ,0.048 ,0.035 ,0.003 ,0.408 ,0.005 ,0.060 ,0.080 ,0.376 ,0.316 ,0.640 
100332,0.003 ,0.488 ,0.593 ,0.017 ,0.224 ,0.537 ,0.512 ,0.149 ,0.110 ,0.001 ,0.080 ,0.468 ,0.001 ,0.281 ,0.192 ,0.001 ,0.411 ,0.051 ,0.433 ,0.225 ,0.412 ,0.651 ,0.523 
100333,0.006 ,0.485 ,0.598 ,0.018 ,0.289 ,0.612 ,0.584 ,0.218 ,0.125 ,0.002 ,0.072 ,0.538 ,0.002 ,0.367 ,0.251 ,0.002 ,0.417 ,0.082 ,0.476 ,0.249 ,0.474 ,0.690 ,0.539 
100334,0.000 ,0.503 ,0.493 ,0.001 ,0.211 ,0.421 ,0.159 ,0.055 ,0.022 ,0.000 ,0.046 ,0.213 ,0.000 ,0.088 ,0.052 ,0.000 ,0.293 ,0.002 ,0.327 ,0.074 ,0.235 ,0.437 ,0.284 
100335,0.001 ,0.512 ,0.530 ,0.003 ,0.096 ,0.364 ,0.249 ,0.077 ,0.037 ,0.000 ,0.104 ,0.224 ,0.000 ,0.037 ,0.048 ,0.000 ,0.393 ,0.005 ,0.308 ,0.143 ,0.227 ,0.435 ,0.358 
100336,0.000 ,0.513 ,0.437 ,0.000 ,0.107 ,0.412 ,0.105 ,0.057 ,0.018 ,0.000 ,0.034 ,0.144 ,0.000 ,0.018 ,0.021 ,0.000 ,0.390 ,0.000 ,0.253 ,0.114 ,0.231 ,0.268 ,0.219 
100337,0.000 ,0.487 ,0.069 ,0.000 ,0.165 ,0.375 ,0.013 ,0.037 ,0.002 ,0.000 ,0.004 ,0.046 ,0.000 ,0.045 ,0.007 ,0.000 ,0.464 ,0.000 ,0.144 ,0.068 ,0.319 ,0.065 ,0.163 
100338,0.000 ,0.467 ,0.079 ,0.000 ,0.248 ,0.360 ,0.014 ,0.044 ,0.002 ,0.000 ,0.003 ,0.058 ,0.000 ,0.082 ,0.009 ,0.000 ,0.482 ,0.000 ,0.137 ,0.068 ,0.365 ,0.062 ,0.224 
100339,0.000 ,0.475 ,0.493 ,0.000 ,0.395 ,0.682 ,0.178 ,0.084 ,0.005 ,0.000 ,0.012 ,0.277 ,0.000 ,0.181 ,0.045 ,0.000 ,0.469 ,0.002 ,0.275 ,0.072 ,0.307 ,0.327 ,0.507 
100340,0.002 ,0.465 ,0.606 ,0.001 ,0.317 ,0.715 ,0.542 ,0.175 ,0.037 ,0.003 ,0.091 ,0.527 ,0.001 ,0.252 ,0.152 ,0.002 ,0.496 ,0.026 ,0.375 ,0.231 ,0.439 ,0.694 ,0.668 
100341,0.012 ,0.479 ,0.540 ,0.036 ,0.224 ,0.584 ,0.704 ,0.254 ,0.151 ,0.030 ,0.196 ,0.650 ,0.004 ,0.205 ,0.197 ,0.005 ,0.480 ,0.086 ,0.479 ,0.457 ,0.630 ,0.700 ,0.614 
100342,0.023 ,0.495 ,0.526 ,0.113 ,0.233 ,0.513 ,0.731 ,0.311 ,0.241 ,0.054 ,0.225 ,0.694 ,0.009 ,0.219 ,0.229 ,0.009 ,0.463 ,0.143 ,0.537 ,0.506 ,0.677 ,0.734 ,0.506 
100343,0.026 ,0.492 ,0.481 ,0.260 ,0.189 ,0.436 ,0.701 ,0.274 ,0.319 ,0.068 ,0.227 ,0.693 ,0.010 ,0.188 ,0.225 ,0.009 ,0.442 ,0.148 ,0.500 ,0.514 ,0.668 ,0.668 ,0.474 
100344,0.028 ,0.481 ,0.441 ,0.319 ,0.179 ,0.427 ,0.646 ,0.268 ,0.359 ,0.079 ,0.211 ,0.680 ,0.012 ,0.201 ,0.255 ,0.010 ,0.404 ,0.154 ,0.476 ,0.504 ,0.621 ,0.559 ,0.479 
100345,0.028 ,0.478 ,0.463 ,0.289 ,0.168 ,0.453 ,0.652 ,0.240 ,0.360 ,0.085 ,0.166 ,0.694 ,0.012 ,0.163 ,0.218 ,0.011 ,0.400 ,0.145 ,0.418 ,0.466 ,0.618 ,0.661 ,0.421 
100346,0.030 ,0.460 ,0.457 ,0.214 ,0.126 ,0.171 ,0.482 ,0.194 ,0.425 ,0.077 ,0.068 ,0.732 ,0.010 ,0.070 ,0.116 ,0.009 ,0.326 ,0.121 ,0.185 ,0.448 ,0.579 ,0.711 ,0.239 
100347,0.020 ,0.469 ,0.477 ,0.295 ,0.082 ,0.142 ,0.470 ,0.140 ,0.467 ,0.046 ,0.061 ,0.714 ,0.006 ,0.049 ,0.068 ,0.006 ,0.375 ,0.102 ,0.169 ,0.458 ,0.560 ,0.705 ,0.249 
100348,0.011 ,0.429 ,0.502 ,0.258 ,0.034 ,0.076 ,0.363 ,0.075 ,0.489 ,0.017 ,0.039 ,0.631 ,0.002 ,0.021 ,0.026 ,0.003 ,0.437 ,0.058 ,0.095 ,0.447 ,0.442 ,0.577 ,0.287 
100349,0.015 ,0.432 ,0.477 ,0.278 ,0.047 ,0.073 ,0.348 ,0.091 ,0.525 ,0.026 ,0.058 ,0.660 ,0.003 ,0.027 ,0.037 ,0.004 ,0.382 ,0.072 ,0.101 ,0.446 ,0.445 ,0.549 ,0.227 
100350,0.016 ,0.454 ,0.448 ,0.309 ,0.051 ,0.083 ,0.363 ,0.107 ,0.556 ,0.038 ,0.065 ,0.668 ,0.004 ,0.034 ,0.047 ,0.004 ,0.369 ,0.080 ,0.116 ,0.428 ,0.473 ,0.524 ,0.214 
100351,0.010 ,0.459 ,0.471 ,0.312 ,0.045 ,0.107 ,0.359 ,0.077 ,0.547 ,0.027 ,0.036 ,0.624 ,0.002 ,0.032 ,0.037 ,0.004 ,0.409 ,0.053 ,0.104 ,0.380 ,0.487 ,0.506 ,0.296 
100352,0.006 ,0.461 ,0.484 ,0.328 ,0.056 ,0.204 ,0.411 ,0.066 ,0.472 ,0.022 ,0.010 ,0.595 ,0.001 ,0.049 ,0.040 ,0.003 ,0.439 ,0.035 ,0.112 ,0.290 ,0.511 ,0.544 ,0.435 
100353,0.005 ,0.451 ,0.495 ,0.312 ,0.064 ,0.261 ,0.425 ,0.063 ,0.422 ,0.018 ,0.006 ,0.576 ,0.001 ,0.061 ,0.046 ,0.003 ,0.438 ,0.028 ,0.119 ,0.240 ,0.512 ,0.533 ,0.493 
100354,0.004 ,0.424 ,0.532 ,0.223 ,0.077 ,0.281 ,0.391 ,0.058 ,0.344 ,0.015 ,0.004 ,0.562 ,0.001 ,0.075 ,0.056 ,0.004 ,0.391 ,0.017 ,0.119 ,0.158 ,0.481 ,0.459 ,0.549 
100355,0.002 ,0.366 ,0.607 ,0.077 ,0.062 ,0.203 ,0.252 ,0.048 ,0.200 ,0.009 ,0.001 ,0.469 ,0.000 ,0.057 ,0.062 ,0.005 ,0.330 ,0.005 ,0.063 ,0.055 ,0.344 ,0.337 ,0.563 
100356,0.001 ,0.328 ,0.650 ,0.031 ,0.049 ,0.137 ,0.131 ,0.032 ,0.107 ,0.003 ,0.001 ,0.330 ,0.000 ,0.052 ,0.045 ,0.003 ,0.290 ,0.001 ,0.030 ,0.020 ,0.219 ,0.279 ,0.519 
100357,0.000 ,0.519 ,0.177 ,0.001 ,0.042 ,0.315 ,0.044 ,0.052 ,0.021 ,0.000 ,0.016 ,0.072 ,0.000 ,0.013 ,0.021 ,0.000 ,0.269 ,0.000 ,0.202 ,0.076 ,0.318 ,0.107 ,0.086 
100358,0.000 ,0.519 ,0.118 ,0.000 ,0.040 ,0.395 ,0.034 ,0.050 ,0.012 ,0.000 ,0.013 ,0.058 ,0.000 ,0.010 ,0.011 ,0.000 ,0.343 ,0.000 ,0.192 ,0.091 ,0.327 ,0.097 ,0.103 
100359,0.000 ,0.489 ,0.077 ,0.000 ,0.181 ,0.522 ,0.026 ,0.045 ,0.003 ,0.000 ,0.008 ,0.061 ,0.000 ,0.058 ,0.010 ,0.000 ,0.372 ,0.000 ,0.198 ,0.068 ,0.386 ,0.127 ,0.180 
100360,0.000 ,0.458 ,0.103 ,0.000 ,0.353 ,0.511 ,0.025 ,0.062 ,0.002 ,0.000 ,0.006 ,0.084 ,0.000 ,0.154 ,0.014 ,0.000 ,0.386 ,0.000 ,0.198 ,0.050 ,0.438 ,0.113 ,0.270 
100361,0.001 ,0.485 ,0.379 ,0.000 ,0.421 ,0.662 ,0.215 ,0.090 ,0.010 ,0.000 ,0.020 ,0.318 ,0.000 ,0.177 ,0.035 ,0.000 ,0.324 ,0.002 ,0.401 ,0.066 ,0.450 ,0.380 ,0.458 
100362,0.018 ,0.482 ,0.610 ,0.015 ,0.360 ,0.654 ,0.658 ,0.297 ,0.114 ,0.040 ,0.075 ,0.698 ,0.008 ,0.252 ,0.230 ,0.010 ,0.418 ,0.108 ,0.476 ,0.341 ,0.584 ,0.728 ,0.491 
100363,0.033 ,0.477 ,0.541 ,0.040 ,0.271 ,0.361 ,0.573 ,0.314 ,0.217 ,0.087 ,0.064 ,0.767 ,0.013 ,0.136 ,0.192 ,0.012 ,0.357 ,0.143 ,0.309 ,0.439 ,0.631 ,0.741 ,0.331 
100364,0.041 ,0.478 ,0.477 ,0.155 ,0.273 ,0.457 ,0.631 ,0.320 ,0.313 ,0.107 ,0.128 ,0.734 ,0.020 ,0.190 ,0.271 ,0.016 ,0.354 ,0.184 ,0.414 ,0.443 ,0.647 ,0.734 ,0.339 
100365,0.049 ,0.485 ,0.382 ,0.308 ,0.255 ,0.425 ,0.645 ,0.361 ,0.390 ,0.117 ,0.233 ,0.696 ,0.025 ,0.253 ,0.361 ,0.016 ,0.383 ,0.230 ,0.522 ,0.534 ,0.658 ,0.557 ,0.428 
100366,0.049 ,0.477 ,0.411 ,0.277 ,0.216 ,0.383 ,0.609 ,0.315 ,0.408 ,0.137 ,0.155 ,0.732 ,0.025 ,0.151 ,0.268 ,0.017 ,0.348 ,0.205 ,0.388 ,0.484 ,0.643 ,0.692 ,0.293 
100367,0.044 ,0.468 ,0.430 ,0.221 ,0.176 ,0.140 ,0.463 ,0.257 ,0.433 ,0.102 ,0.078 ,0.757 ,0.018 ,0.086 ,0.171 ,0.014 ,0.286 ,0.167 ,0.233 ,0.486 ,0.595 ,0.701 ,0.183 
100368,0.037 ,0.476 ,0.460 ,0.278 ,0.183 ,0.212 ,0.502 ,0.229 ,0.432 ,0.089 ,0.057 ,0.741 ,0.015 ,0.107 ,0.165 ,0.014 ,0.301 ,0.156 ,0.268 ,0.424 ,0.593 ,0.703 ,0.228 
100369,0.022 ,0.463 ,0.490 ,0.289 ,0.087 ,0.146 ,0.437 ,0.128 ,0.451 ,0.043 ,0.083 ,0.697 ,0.005 ,0.051 ,0.069 ,0.006 ,0.362 ,0.095 ,0.166 ,0.446 ,0.545 ,0.656 ,0.254 
100370,0.023 ,0.446 ,0.479 ,0.296 ,0.079 ,0.106 ,0.382 ,0.122 ,0.489 ,0.041 ,0.091 ,0.693 ,0.005 ,0.046 ,0.063 ,0.006 ,0.338 ,0.094 ,0.140 ,0.448 ,0.499 ,0.591 ,0.215 
