Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100298,0.004 ,0.484 ,0.514 ,0.208 ,0.142 ,0.595 ,0.385 ,0.055 ,0.234 ,0.004 ,0.047 ,0.509 ,0.001 ,0.073 ,0.055 ,0.003 ,0.335 ,0.010 ,0.299 ,0.178 ,0.522 ,0.591 ,0.560 
100299,0.004 ,0.467 ,0.519 ,0.314 ,0.122 ,0.529 ,0.386 ,0.059 ,0.332 ,0.008 ,0.035 ,0.536 ,0.001 ,0.096 ,0.075 ,0.005 ,0.359 ,0.020 ,0.258 ,0.203 ,0.507 ,0.562 ,0.558 
100300,0.005 ,0.453 ,0.504 ,0.313 ,0.082 ,0.349 ,0.387 ,0.057 ,0.390 ,0.014 ,0.010 ,0.562 ,0.001 ,0.073 ,0.051 ,0.004 ,0.411 ,0.022 ,0.146 ,0.212 ,0.514 ,0.512 ,0.521 
100301,0.004 ,0.438 ,0.474 ,0.309 ,0.056 ,0.148 ,0.341 ,0.049 ,0.444 ,0.016 ,0.003 ,0.556 ,0.001 ,0.048 ,0.032 ,0.003 ,0.424 ,0.018 ,0.076 ,0.224 ,0.517 ,0.392 ,0.500 
100302,0.002 ,0.424 ,0.468 ,0.294 ,0.053 ,0.162 ,0.312 ,0.039 ,0.439 ,0.011 ,0.002 ,0.501 ,0.000 ,0.051 ,0.031 ,0.002 ,0.439 ,0.011 ,0.072 ,0.173 ,0.480 ,0.309 ,0.551 
100303,0.001 ,0.417 ,0.504 ,0.289 ,0.058 ,0.157 ,0.204 ,0.037 ,0.400 ,0.002 ,0.001 ,0.396 ,0.000 ,0.077 ,0.043 ,0.002 ,0.435 ,0.007 ,0.118 ,0.115 ,0.361 ,0.287 ,0.562 
100304,0.001 ,0.414 ,0.473 ,0.332 ,0.043 ,0.085 ,0.260 ,0.037 ,0.407 ,0.004 ,0.000 ,0.418 ,0.000 ,0.062 ,0.032 ,0.001 ,0.483 ,0.008 ,0.077 ,0.129 ,0.423 ,0.217 ,0.568 
100305,0.001 ,0.414 ,0.476 ,0.325 ,0.039 ,0.064 ,0.259 ,0.039 ,0.424 ,0.004 ,0.000 ,0.383 ,0.000 ,0.057 ,0.031 ,0.001 ,0.486 ,0.009 ,0.074 ,0.128 ,0.393 ,0.212 ,0.555 
100306,0.001 ,0.403 ,0.523 ,0.172 ,0.028 ,0.037 ,0.255 ,0.046 ,0.439 ,0.003 ,0.000 ,0.311 ,0.000 ,0.043 ,0.031 ,0.001 ,0.493 ,0.011 ,0.072 ,0.078 ,0.256 ,0.223 ,0.495 
100307,0.000 ,0.361 ,0.571 ,0.040 ,0.011 ,0.007 ,0.255 ,0.045 ,0.427 ,0.003 ,0.000 ,0.178 ,0.000 ,0.016 ,0.023 ,0.001 ,0.522 ,0.010 ,0.030 ,0.029 ,0.110 ,0.135 ,0.366 
100308,0.000 ,0.334 ,0.611 ,0.012 ,0.005 ,0.008 ,0.183 ,0.039 ,0.450 ,0.003 ,0.000 ,0.148 ,0.000 ,0.008 ,0.025 ,0.001 ,0.504 ,0.010 ,0.030 ,0.017 ,0.037 ,0.139 ,0.160 
100309,0.014 ,0.502 ,0.547 ,0.004 ,0.419 ,0.197 ,0.700 ,0.480 ,0.083 ,0.013 ,0.664 ,0.593 ,0.002 ,0.298 ,0.297 ,0.004 ,0.401 ,0.084 ,0.742 ,0.752 ,0.590 ,0.178 ,0.638 
100310,0.008 ,0.495 ,0.548 ,0.003 ,0.412 ,0.299 ,0.664 ,0.379 ,0.058 ,0.008 ,0.650 ,0.574 ,0.001 ,0.270 ,0.255 ,0.003 ,0.363 ,0.062 ,0.714 ,0.644 ,0.520 ,0.269 ,0.683 
100311,0.024 ,0.501 ,0.498 ,0.009 ,0.451 ,0.221 ,0.740 ,0.592 ,0.134 ,0.032 ,0.578 ,0.658 ,0.004 ,0.396 ,0.369 ,0.005 ,0.485 ,0.138 ,0.737 ,0.834 ,0.733 ,0.198 ,0.614 
100312,0.090 ,0.502 ,0.381 ,0.015 ,0.568 ,0.107 ,0.764 ,0.768 ,0.324 ,0.121 ,0.496 ,0.727 ,0.012 ,0.529 ,0.528 ,0.010 ,0.552 ,0.153 ,0.777 ,0.913 ,0.887 ,0.145 ,0.588 
100313,0.083 ,0.501 ,0.436 ,0.017 ,0.635 ,0.142 ,0.776 ,0.798 ,0.264 ,0.097 ,0.532 ,0.722 ,0.010 ,0.566 ,0.539 ,0.009 ,0.559 ,0.099 ,0.820 ,0.942 ,0.866 ,0.148 ,0.592 
100314,0.022 ,0.493 ,0.517 ,0.008 ,0.611 ,0.482 ,0.775 ,0.667 ,0.135 ,0.019 ,0.265 ,0.671 ,0.005 ,0.588 ,0.476 ,0.003 ,0.568 ,0.070 ,0.720 ,0.884 ,0.769 ,0.393 ,0.625 
100315,0.007 ,0.486 ,0.566 ,0.001 ,0.486 ,0.566 ,0.692 ,0.421 ,0.047 ,0.006 ,0.401 ,0.585 ,0.001 ,0.394 ,0.281 ,0.002 ,0.473 ,0.063 ,0.661 ,0.647 ,0.588 ,0.502 ,0.666 
100316,0.006 ,0.481 ,0.564 ,0.003 ,0.397 ,0.616 ,0.639 ,0.246 ,0.041 ,0.008 ,0.438 ,0.574 ,0.001 ,0.237 ,0.180 ,0.003 ,0.398 ,0.040 ,0.611 ,0.398 ,0.528 ,0.602 ,0.714 
100317,0.008 ,0.477 ,0.569 ,0.009 ,0.342 ,0.659 ,0.632 ,0.180 ,0.060 ,0.013 ,0.349 ,0.600 ,0.002 ,0.175 ,0.143 ,0.005 ,0.349 ,0.036 ,0.553 ,0.289 ,0.544 ,0.660 ,0.703 
100318,0.007 ,0.489 ,0.570 ,0.025 ,0.289 ,0.649 ,0.555 ,0.118 ,0.079 ,0.009 ,0.256 ,0.581 ,0.001 ,0.106 ,0.076 ,0.003 ,0.272 ,0.013 ,0.521 ,0.203 ,0.515 ,0.669 ,0.643 
100319,0.005 ,0.496 ,0.540 ,0.045 ,0.223 ,0.647 ,0.471 ,0.080 ,0.110 ,0.004 ,0.121 ,0.528 ,0.001 ,0.077 ,0.058 ,0.002 ,0.279 ,0.007 ,0.457 ,0.165 ,0.500 ,0.641 ,0.545 
100320,0.006 ,0.482 ,0.544 ,0.152 ,0.184 ,0.633 ,0.437 ,0.071 ,0.207 ,0.008 ,0.077 ,0.560 ,0.001 ,0.094 ,0.073 ,0.004 ,0.306 ,0.015 ,0.343 ,0.186 ,0.534 ,0.640 ,0.567 
100321,0.005 ,0.461 ,0.546 ,0.238 ,0.162 ,0.593 ,0.415 ,0.074 ,0.279 ,0.009 ,0.057 ,0.551 ,0.001 ,0.131 ,0.105 ,0.006 ,0.318 ,0.023 ,0.321 ,0.191 ,0.485 ,0.615 ,0.583 
100322,0.005 ,0.455 ,0.545 ,0.266 ,0.133 ,0.533 ,0.440 ,0.079 ,0.323 ,0.014 ,0.035 ,0.569 ,0.001 ,0.124 ,0.098 ,0.006 ,0.360 ,0.029 ,0.278 ,0.210 ,0.481 ,0.616 ,0.552 
100323,0.006 ,0.448 ,0.503 ,0.306 ,0.081 ,0.281 ,0.394 ,0.064 ,0.412 ,0.019 ,0.009 ,0.583 ,0.001 ,0.069 ,0.052 ,0.004 ,0.396 ,0.026 ,0.131 ,0.225 ,0.519 ,0.500 ,0.487 
100324,0.003 ,0.434 ,0.498 ,0.355 ,0.077 ,0.234 ,0.341 ,0.049 ,0.415 ,0.009 ,0.003 ,0.517 ,0.001 ,0.081 ,0.048 ,0.003 ,0.414 ,0.015 ,0.138 ,0.166 ,0.489 ,0.365 ,0.544 
100325,0.003 ,0.425 ,0.447 ,0.358 ,0.057 ,0.133 ,0.316 ,0.043 ,0.428 ,0.010 ,0.001 ,0.499 ,0.000 ,0.060 ,0.034 ,0.003 ,0.424 ,0.012 ,0.083 ,0.178 ,0.541 ,0.245 ,0.539 
100326,0.002 ,0.422 ,0.460 ,0.363 ,0.054 ,0.122 ,0.324 ,0.042 ,0.413 ,0.008 ,0.001 ,0.476 ,0.000 ,0.065 ,0.035 ,0.002 ,0.446 ,0.011 ,0.094 ,0.161 ,0.502 ,0.245 ,0.553 
100327,0.001 ,0.421 ,0.487 ,0.337 ,0.053 ,0.127 ,0.284 ,0.043 ,0.428 ,0.006 ,0.001 ,0.451 ,0.000 ,0.069 ,0.039 ,0.002 ,0.453 ,0.011 ,0.104 ,0.143 ,0.426 ,0.276 ,0.553 
100328,0.001 ,0.405 ,0.511 ,0.238 ,0.038 ,0.062 ,0.251 ,0.046 ,0.435 ,0.004 ,0.000 ,0.392 ,0.000 ,0.052 ,0.036 ,0.001 ,0.459 ,0.010 ,0.090 ,0.103 ,0.314 ,0.220 ,0.526 
100329,0.000 ,0.371 ,0.571 ,0.090 ,0.018 ,0.011 ,0.207 ,0.039 ,0.384 ,0.002 ,0.000 ,0.212 ,0.000 ,0.029 ,0.026 ,0.001 ,0.491 ,0.008 ,0.050 ,0.033 ,0.177 ,0.101 ,0.455 
100330,0.000 ,0.363 ,0.613 ,0.028 ,0.012 ,0.022 ,0.193 ,0.040 ,0.428 ,0.002 ,0.000 ,0.245 ,0.000 ,0.022 ,0.034 ,0.001 ,0.478 ,0.011 ,0.061 ,0.027 ,0.078 ,0.189 ,0.310 
100331,0.001 ,0.349 ,0.568 ,0.027 ,0.007 ,0.055 ,0.239 ,0.064 ,0.457 ,0.013 ,0.000 ,0.321 ,0.001 ,0.011 ,0.038 ,0.002 ,0.486 ,0.014 ,0.045 ,0.048 ,0.062 ,0.254 ,0.210 
100332,0.012 ,0.495 ,0.529 ,0.004 ,0.464 ,0.238 ,0.667 ,0.496 ,0.082 ,0.015 ,0.652 ,0.615 ,0.002 ,0.367 ,0.340 ,0.004 ,0.389 ,0.094 ,0.738 ,0.766 ,0.576 ,0.159 ,0.656 
100333,0.008 ,0.490 ,0.543 ,0.001 ,0.498 ,0.308 ,0.630 ,0.444 ,0.049 ,0.007 ,0.676 ,0.585 ,0.001 ,0.368 ,0.320 ,0.003 ,0.343 ,0.068 ,0.733 ,0.695 ,0.490 ,0.215 ,0.688 
100334,0.070 ,0.502 ,0.438 ,0.013 ,0.494 ,0.115 ,0.761 ,0.668 ,0.236 ,0.053 ,0.551 ,0.677 ,0.007 ,0.480 ,0.467 ,0.008 ,0.498 ,0.192 ,0.747 ,0.874 ,0.824 ,0.143 ,0.579 
100335,0.077 ,0.499 ,0.515 ,0.021 ,0.367 ,0.118 ,0.793 ,0.658 ,0.205 ,0.053 ,0.632 ,0.640 ,0.007 ,0.382 ,0.382 ,0.011 ,0.489 ,0.159 ,0.759 ,0.841 ,0.812 ,0.253 ,0.537 
100336,0.079 ,0.502 ,0.516 ,0.013 ,0.529 ,0.225 ,0.799 ,0.710 ,0.245 ,0.049 ,0.461 ,0.671 ,0.010 ,0.537 ,0.464 ,0.008 ,0.524 ,0.137 ,0.770 ,0.845 ,0.835 ,0.347 ,0.583 
100337,0.061 ,0.504 ,0.345 ,0.002 ,0.513 ,0.343 ,0.797 ,0.531 ,0.624 ,0.042 ,0.054 ,0.731 ,0.036 ,0.548 ,0.570 ,0.005 ,0.589 ,0.272 ,0.619 ,0.761 ,0.822 ,0.539 ,0.690 
100338,0.048 ,0.501 ,0.422 ,0.002 ,0.524 ,0.413 ,0.797 ,0.604 ,0.445 ,0.028 ,0.049 ,0.710 ,0.022 ,0.589 ,0.564 ,0.004 ,0.599 ,0.215 ,0.627 ,0.787 ,0.782 ,0.533 ,0.645 
100339,0.013 ,0.494 ,0.584 ,0.003 ,0.517 ,0.567 ,0.717 ,0.469 ,0.097 ,0.005 ,0.185 ,0.597 ,0.003 ,0.535 ,0.383 ,0.002 ,0.499 ,0.117 ,0.642 ,0.631 ,0.633 ,0.527 ,0.576 
100340,0.007 ,0.475 ,0.576 ,0.007 ,0.397 ,0.654 ,0.625 ,0.277 ,0.075 ,0.009 ,0.249 ,0.597 ,0.002 ,0.360 ,0.264 ,0.004 ,0.402 ,0.067 ,0.541 ,0.345 ,0.534 ,0.662 ,0.616 
100341,0.006 ,0.477 ,0.577 ,0.029 ,0.306 ,0.685 ,0.545 ,0.135 ,0.093 ,0.007 ,0.185 ,0.579 ,0.002 ,0.189 ,0.153 ,0.005 ,0.303 ,0.028 ,0.490 ,0.202 ,0.501 ,0.711 ,0.626 
100342,0.003 ,0.486 ,0.555 ,0.038 ,0.296 ,0.657 ,0.452 ,0.104 ,0.094 ,0.002 ,0.138 ,0.519 ,0.001 ,0.166 ,0.111 ,0.002 ,0.258 ,0.011 ,0.476 ,0.158 ,0.463 ,0.689 ,0.581 
100343,0.005 ,0.475 ,0.556 ,0.099 ,0.246 ,0.654 ,0.463 ,0.090 ,0.159 ,0.005 ,0.123 ,0.552 ,0.001 ,0.151 ,0.109 ,0.004 ,0.264 ,0.014 ,0.430 ,0.179 ,0.493 ,0.680 ,0.611 
100344,0.006 ,0.456 ,0.579 ,0.136 ,0.234 ,0.651 ,0.438 ,0.094 ,0.209 ,0.011 ,0.133 ,0.567 ,0.002 ,0.166 ,0.124 ,0.006 ,0.227 ,0.018 ,0.402 ,0.181 ,0.458 ,0.646 ,0.625 
100345,0.005 ,0.454 ,0.573 ,0.185 ,0.215 ,0.625 ,0.418 ,0.095 ,0.246 ,0.010 ,0.078 ,0.560 ,0.002 ,0.181 ,0.151 ,0.007 ,0.264 ,0.025 ,0.370 ,0.178 ,0.452 ,0.645 ,0.593 
100346,0.004 ,0.448 ,0.554 ,0.265 ,0.160 ,0.516 ,0.366 ,0.075 ,0.318 ,0.007 ,0.025 ,0.540 ,0.001 ,0.155 ,0.113 ,0.006 ,0.318 ,0.022 ,0.292 ,0.161 ,0.457 ,0.573 ,0.567 
100347,0.003 ,0.443 ,0.530 ,0.371 ,0.119 ,0.323 ,0.341 ,0.064 ,0.375 ,0.006 ,0.005 ,0.523 ,0.001 ,0.129 ,0.081 ,0.004 ,0.371 ,0.019 ,0.219 ,0.157 ,0.487 ,0.428 ,0.550 
100348,0.004 ,0.435 ,0.425 ,0.402 ,0.070 ,0.148 ,0.384 ,0.063 ,0.418 ,0.015 ,0.002 ,0.560 ,0.001 ,0.074 ,0.043 ,0.003 ,0.391 ,0.023 ,0.115 ,0.210 ,0.585 ,0.311 ,0.489 
100349,0.004 ,0.430 ,0.497 ,0.323 ,0.069 ,0.197 ,0.365 ,0.059 ,0.459 ,0.017 ,0.003 ,0.557 ,0.001 ,0.067 ,0.048 ,0.004 ,0.392 ,0.020 ,0.118 ,0.192 ,0.491 ,0.376 ,0.491 
100350,0.003 ,0.418 ,0.512 ,0.264 ,0.062 ,0.212 ,0.326 ,0.051 ,0.443 ,0.014 ,0.004 ,0.514 ,0.001 ,0.066 ,0.047 ,0.004 ,0.391 ,0.014 ,0.124 ,0.152 ,0.424 ,0.362 ,0.521 
100351,0.002 ,0.408 ,0.510 ,0.255 ,0.046 ,0.114 ,0.324 ,0.053 ,0.439 ,0.012 ,0.001 ,0.484 ,0.001 ,0.053 ,0.044 ,0.003 ,0.423 ,0.013 ,0.103 ,0.136 ,0.384 ,0.308 ,0.517 
100352,0.001 ,0.386 ,0.569 ,0.136 ,0.031 ,0.062 ,0.230 ,0.051 ,0.408 ,0.003 ,0.000 ,0.393 ,0.000 ,0.048 ,0.042 ,0.001 ,0.453 ,0.009 ,0.089 ,0.062 ,0.232 ,0.255 ,0.489 
100353,0.001 ,0.383 ,0.584 ,0.096 ,0.026 ,0.083 ,0.216 ,0.049 ,0.404 ,0.002 ,0.000 ,0.400 ,0.000 ,0.048 ,0.045 ,0.001 ,0.452 ,0.009 ,0.090 ,0.058 ,0.182 ,0.302 ,0.465 
100354,0.001 ,0.386 ,0.576 ,0.082 ,0.022 ,0.148 ,0.258 ,0.067 ,0.418 ,0.006 ,0.000 ,0.442 ,0.001 ,0.039 ,0.055 ,0.002 ,0.446 ,0.015 ,0.103 ,0.077 ,0.156 ,0.385 ,0.440 
100355,0.002 ,0.381 ,0.547 ,0.057 ,0.014 ,0.207 ,0.294 ,0.091 ,0.434 ,0.020 ,0.001 ,0.484 ,0.002 ,0.027 ,0.070 ,0.003 ,0.456 ,0.024 ,0.095 ,0.105 ,0.122 ,0.367 ,0.348 
100356,0.004 ,0.383 ,0.453 ,0.067 ,0.010 ,0.215 ,0.337 ,0.125 ,0.462 ,0.068 ,0.002 ,0.541 ,0.005 ,0.019 ,0.088 ,0.003 ,0.492 ,0.043 ,0.081 ,0.191 ,0.165 ,0.317 ,0.286 
100357,0.102 ,0.507 ,0.444 ,0.004 ,0.602 ,0.319 ,0.774 ,0.649 ,0.367 ,0.044 ,0.256 ,0.662 ,0.024 ,0.613 ,0.536 ,0.009 ,0.515 ,0.290 ,0.713 ,0.739 ,0.809 ,0.473 ,0.603 
100358,0.092 ,0.512 ,0.501 ,0.003 ,0.656 ,0.422 ,0.772 ,0.674 ,0.366 ,0.046 ,0.159 ,0.684 ,0.030 ,0.649 ,0.542 ,0.008 ,0.545 ,0.222 ,0.732 ,0.782 ,0.779 ,0.532 ,0.612 
100359,0.081 ,0.508 ,0.260 ,0.002 ,0.605 ,0.367 ,0.763 ,0.494 ,0.679 ,0.059 ,0.063 ,0.722 ,0.050 ,0.558 ,0.619 ,0.008 ,0.572 ,0.339 ,0.654 ,0.730 ,0.840 ,0.461 ,0.706 
100360,0.063 ,0.504 ,0.266 ,0.002 ,0.571 ,0.436 ,0.747 ,0.471 ,0.665 ,0.045 ,0.024 ,0.711 ,0.053 ,0.531 ,0.641 ,0.006 ,0.584 ,0.347 ,0.612 ,0.690 ,0.815 ,0.467 ,0.691 
100361,0.038 ,0.504 ,0.512 ,0.023 ,0.468 ,0.532 ,0.726 ,0.471 ,0.231 ,0.018 ,0.211 ,0.628 ,0.012 ,0.506 ,0.435 ,0.007 ,0.432 ,0.276 ,0.643 ,0.487 ,0.681 ,0.635 ,0.539 
100362,0.005 ,0.493 ,0.583 ,0.041 ,0.337 ,0.632 ,0.538 ,0.179 ,0.104 ,0.003 ,0.207 ,0.535 ,0.002 ,0.255 ,0.213 ,0.005 ,0.307 ,0.050 ,0.548 ,0.235 ,0.477 ,0.673 ,0.534 
100363,0.003 ,0.479 ,0.569 ,0.042 ,0.314 ,0.657 ,0.443 ,0.113 ,0.094 ,0.002 ,0.100 ,0.517 ,0.001 ,0.220 ,0.146 ,0.003 ,0.268 ,0.017 ,0.455 ,0.149 ,0.461 ,0.692 ,0.580 
100364,0.004 ,0.473 ,0.569 ,0.089 ,0.297 ,0.650 ,0.443 ,0.109 ,0.150 ,0.004 ,0.162 ,0.543 ,0.001 ,0.210 ,0.142 ,0.003 ,0.218 ,0.015 ,0.479 ,0.186 ,0.459 ,0.684 ,0.614 
100365,0.005 ,0.467 ,0.581 ,0.103 ,0.301 ,0.643 ,0.421 ,0.100 ,0.194 ,0.007 ,0.207 ,0.562 ,0.002 ,0.164 ,0.102 ,0.002 ,0.158 ,0.009 ,0.489 ,0.174 ,0.459 ,0.619 ,0.616 
100366,0.004 ,0.465 ,0.566 ,0.170 ,0.273 ,0.638 ,0.398 ,0.093 ,0.229 ,0.005 ,0.121 ,0.546 ,0.001 ,0.184 ,0.121 ,0.004 ,0.198 ,0.012 ,0.440 ,0.167 ,0.466 ,0.628 ,0.602 
100367,0.004 ,0.461 ,0.554 ,0.270 ,0.230 ,0.570 ,0.358 ,0.082 ,0.287 ,0.004 ,0.046 ,0.524 ,0.001 ,0.190 ,0.137 ,0.005 ,0.248 ,0.018 ,0.379 ,0.156 ,0.485 ,0.579 ,0.571 
100368,0.003 ,0.460 ,0.554 ,0.351 ,0.220 ,0.517 ,0.338 ,0.090 ,0.351 ,0.004 ,0.031 ,0.514 ,0.001 ,0.207 ,0.153 ,0.006 ,0.264 ,0.027 ,0.395 ,0.162 ,0.465 ,0.523 ,0.549 
100369,0.007 ,0.454 ,0.527 ,0.380 ,0.133 ,0.384 ,0.418 ,0.084 ,0.424 ,0.017 ,0.014 ,0.585 ,0.002 ,0.123 ,0.094 ,0.007 ,0.335 ,0.034 ,0.246 ,0.212 ,0.524 ,0.500 ,0.473 
100370,0.008 ,0.449 ,0.513 ,0.342 ,0.111 ,0.348 ,0.384 ,0.077 ,0.460 ,0.023 ,0.016 ,0.587 ,0.002 ,0.092 ,0.075 ,0.006 ,0.340 ,0.031 ,0.191 ,0.218 ,0.501 ,0.479 ,0.453 
100371,0.006 ,0.431 ,0.524 ,0.274 ,0.087 ,0.329 ,0.351 ,0.066 ,0.448 ,0.023 ,0.013 ,0.567 ,0.001 ,0.074 ,0.064 ,0.006 ,0.340 ,0.022 ,0.154 ,0.189 ,0.456 ,0.456 ,0.482 
100372,0.004 ,0.422 ,0.518 ,0.257 ,0.068 ,0.234 ,0.371 ,0.063 ,0.442 ,0.020 ,0.004 ,0.562 ,0.001 ,0.067 ,0.055 ,0.004 ,0.373 ,0.019 ,0.124 ,0.169 ,0.450 ,0.427 ,0.492 
100373,0.003 ,0.418 ,0.532 ,0.246 ,0.062 ,0.235 ,0.346 ,0.063 ,0.435 ,0.013 ,0.003 ,0.522 ,0.001 ,0.077 ,0.061 ,0.003 ,0.397 ,0.017 ,0.153 ,0.147 ,0.375 ,0.437 ,0.523 
100374,0.002 ,0.426 ,0.532 ,0.261 ,0.067 ,0.260 ,0.322 ,0.061 ,0.414 ,0.007 ,0.003 ,0.497 ,0.001 ,0.092 ,0.063 ,0.003 ,0.416 ,0.017 ,0.166 ,0.146 ,0.370 ,0.456 ,0.543 
100375,0.002 ,0.419 ,0.553 ,0.202 ,0.056 ,0.279 ,0.288 ,0.064 ,0.412 ,0.005 ,0.003 ,0.472 ,0.001 ,0.092 ,0.067 ,0.002 ,0.414 ,0.016 ,0.178 ,0.131 ,0.290 ,0.469 ,0.529 
100376,0.002 ,0.401 ,0.573 ,0.117 ,0.031 ,0.307 ,0.289 ,0.081 ,0.416 ,0.011 ,0.003 ,0.496 ,0.001 ,0.059 ,0.075 ,0.003 ,0.402 ,0.021 ,0.157 ,0.124 ,0.201 ,0.427 ,0.480 
100377,0.003 ,0.400 ,0.546 ,0.107 ,0.025 ,0.344 ,0.313 ,0.096 ,0.414 ,0.022 ,0.005 ,0.527 ,0.002 ,0.049 ,0.087 ,0.003 ,0.420 ,0.028 ,0.153 ,0.165 ,0.192 ,0.405 ,0.459 
100378,0.156 ,0.513 ,0.437 ,0.006 ,0.522 ,0.270 ,0.730 ,0.589 ,0.363 ,0.051 ,0.302 ,0.595 ,0.034 ,0.558 ,0.502 ,0.016 ,0.445 ,0.413 ,0.677 ,0.574 ,0.758 ,0.483 ,0.552 
100379,0.182 ,0.511 ,0.304 ,0.014 ,0.620 ,0.226 ,0.726 ,0.621 ,0.446 ,0.114 ,0.329 ,0.652 ,0.050 ,0.584 ,0.571 ,0.024 ,0.454 ,0.484 ,0.690 ,0.621 ,0.826 ,0.459 ,0.571 
100380,0.107 ,0.508 ,0.477 ,0.115 ,0.484 ,0.279 ,0.707 ,0.529 ,0.307 ,0.052 ,0.476 ,0.600 ,0.023 ,0.464 ,0.463 ,0.023 ,0.351 ,0.297 ,0.662 ,0.509 ,0.707 ,0.438 ,0.407 
100381,0.059 ,0.509 ,0.531 ,0.245 ,0.456 ,0.404 ,0.672 ,0.393 ,0.285 ,0.037 ,0.427 ,0.608 ,0.017 ,0.379 ,0.406 ,0.024 ,0.300 ,0.231 ,0.642 ,0.468 ,0.642 ,0.514 ,0.366 
100382,0.026 ,0.510 ,0.585 ,0.156 ,0.376 ,0.453 ,0.614 ,0.284 ,0.194 ,0.011 ,0.374 ,0.541 ,0.006 ,0.259 ,0.292 ,0.014 ,0.282 ,0.123 ,0.611 ,0.377 ,0.556 ,0.498 ,0.370 
100383,0.015 ,0.506 ,0.577 ,0.145 ,0.374 ,0.543 ,0.595 ,0.244 ,0.183 ,0.008 ,0.313 ,0.558 ,0.005 ,0.268 ,0.280 ,0.011 ,0.272 ,0.100 ,0.602 ,0.330 ,0.541 ,0.591 ,0.427 
100384,0.005 ,0.480 ,0.573 ,0.094 ,0.350 ,0.648 ,0.473 ,0.129 ,0.150 ,0.004 ,0.179 ,0.558 ,0.002 ,0.237 ,0.171 ,0.005 ,0.200 ,0.020 ,0.521 ,0.191 ,0.481 ,0.678 ,0.577 
100385,0.005 ,0.484 ,0.560 ,0.120 ,0.348 ,0.623 ,0.439 ,0.117 ,0.190 ,0.004 ,0.209 ,0.553 ,0.002 ,0.178 ,0.124 ,0.003 ,0.153 ,0.010 ,0.534 ,0.194 ,0.491 ,0.619 ,0.551 
100386,0.004 ,0.479 ,0.545 ,0.126 ,0.336 ,0.616 ,0.383 ,0.102 ,0.218 ,0.003 ,0.146 ,0.535 ,0.001 ,0.156 ,0.102 ,0.001 ,0.146 ,0.006 ,0.497 ,0.166 ,0.526 ,0.589 ,0.545 
100387,0.004 ,0.475 ,0.553 ,0.210 ,0.310 ,0.613 ,0.379 ,0.103 ,0.252 ,0.003 ,0.121 ,0.531 ,0.001 ,0.201 ,0.137 ,0.003 ,0.174 ,0.012 ,0.488 ,0.177 ,0.485 ,0.598 ,0.562 
100388,0.005 ,0.478 ,0.556 ,0.334 ,0.303 ,0.602 ,0.376 ,0.126 ,0.336 ,0.003 ,0.129 ,0.518 ,0.002 ,0.243 ,0.212 ,0.007 ,0.190 ,0.030 ,0.525 ,0.217 ,0.458 ,0.547 ,0.539 
100389,0.004 ,0.470 ,0.558 ,0.316 ,0.287 ,0.592 ,0.362 ,0.107 ,0.317 ,0.003 ,0.080 ,0.521 ,0.001 ,0.231 ,0.180 ,0.006 ,0.204 ,0.023 ,0.472 ,0.180 ,0.478 ,0.568 ,0.552 
100390,0.006 ,0.474 ,0.541 ,0.351 ,0.222 ,0.578 ,0.400 ,0.088 ,0.329 ,0.007 ,0.064 ,0.549 ,0.001 ,0.165 ,0.137 ,0.007 ,0.256 ,0.025 ,0.404 ,0.195 ,0.529 ,0.557 ,0.521 
100391,0.009 ,0.460 ,0.539 ,0.324 ,0.161 ,0.489 ,0.377 ,0.077 ,0.386 ,0.019 ,0.045 ,0.590 ,0.002 ,0.115 ,0.095 ,0.008 ,0.293 ,0.031 ,0.256 ,0.202 ,0.529 ,0.535 ,0.490 
100392,0.008 ,0.446 ,0.527 ,0.295 ,0.123 ,0.376 ,0.351 ,0.068 ,0.413 ,0.021 ,0.023 ,0.586 ,0.001 ,0.092 ,0.072 ,0.007 ,0.317 ,0.026 ,0.180 ,0.196 ,0.504 ,0.488 ,0.486 
100393,0.006 ,0.450 ,0.517 ,0.333 ,0.112 ,0.377 ,0.363 ,0.065 ,0.424 ,0.017 ,0.016 ,0.573 ,0.001 ,0.092 ,0.068 ,0.006 ,0.348 ,0.025 ,0.185 ,0.203 ,0.509 ,0.484 ,0.496 
100394,0.005 ,0.453 ,0.512 ,0.361 ,0.105 ,0.380 ,0.367 ,0.064 ,0.434 ,0.015 ,0.014 ,0.562 ,0.001 ,0.094 ,0.067 ,0.005 ,0.364 ,0.025 ,0.191 ,0.207 ,0.511 ,0.476 ,0.499 
100395,0.003 ,0.434 ,0.518 ,0.306 ,0.080 ,0.316 ,0.357 ,0.059 ,0.438 ,0.013 ,0.008 ,0.531 ,0.001 ,0.084 ,0.061 ,0.004 ,0.389 ,0.019 ,0.176 ,0.176 ,0.436 ,0.447 ,0.524 
