Gridcode,Viola_adunca,Viola_affinis,Viola_bicolor,Viola_brittoniana,Viola_canadensis,Viola_hastata,Viola_hirsutula,Viola_labradorica,Viola_lanceolata,Viola_nephrophylla,Viola_odorata,Viola_pedata,Viola_renifolia,Viola_rostrata,Viola_rotundifolia,Viola_selkirkii,Viola_septemloba,Viola_septentrionalis,Viola_striata,Viola_tricolor,Viola_triloba,Viola_tripartita,Viola_walteri
100286,0.002 ,0.501 ,0.438 ,0.358 ,0.006 ,0.016 ,0.257 ,0.059 ,0.600 ,0.005 ,0.005 ,0.229 ,0.001 ,0.014 ,0.027 ,0.001 ,0.575 ,0.024 ,0.052 ,0.275 ,0.254 ,0.181 ,0.426 
100287,0.004 ,0.406 ,0.617 ,0.005 ,0.187 ,0.594 ,0.396 ,0.193 ,0.080 ,0.010 ,0.030 ,0.526 ,0.002 ,0.236 ,0.262 ,0.004 ,0.358 ,0.028 ,0.223 ,0.129 ,0.354 ,0.601 ,0.569 
100288,0.004 ,0.404 ,0.609 ,0.007 ,0.174 ,0.607 ,0.377 ,0.168 ,0.083 ,0.011 ,0.052 ,0.525 ,0.002 ,0.207 ,0.232 ,0.004 ,0.324 ,0.025 ,0.229 ,0.144 ,0.339 ,0.597 ,0.609 
100289,0.009 ,0.432 ,0.531 ,0.020 ,0.173 ,0.587 ,0.525 ,0.277 ,0.166 ,0.022 ,0.058 ,0.604 ,0.005 ,0.257 ,0.300 ,0.004 ,0.408 ,0.071 ,0.328 ,0.304 ,0.470 ,0.579 ,0.563 
100290,0.010 ,0.445 ,0.505 ,0.013 ,0.223 ,0.572 ,0.612 ,0.360 ,0.171 ,0.022 ,0.055 ,0.633 ,0.005 ,0.325 ,0.331 ,0.003 ,0.482 ,0.101 ,0.362 ,0.398 ,0.564 ,0.595 ,0.566 
100291,0.008 ,0.443 ,0.530 ,0.005 ,0.270 ,0.594 ,0.603 ,0.356 ,0.119 ,0.017 ,0.074 ,0.614 ,0.004 ,0.355 ,0.323 ,0.003 ,0.482 ,0.082 ,0.368 ,0.422 ,0.554 ,0.586 ,0.592 
100292,0.007 ,0.441 ,0.551 ,0.007 ,0.242 ,0.620 ,0.596 ,0.268 ,0.101 ,0.022 ,0.078 ,0.613 ,0.003 ,0.271 ,0.250 ,0.004 ,0.467 ,0.061 ,0.325 ,0.344 ,0.549 ,0.650 ,0.618 
100293,0.008 ,0.437 ,0.549 ,0.014 ,0.201 ,0.625 ,0.572 ,0.191 ,0.104 ,0.028 ,0.111 ,0.605 ,0.003 ,0.189 ,0.193 ,0.004 ,0.424 ,0.045 ,0.301 ,0.286 ,0.527 ,0.656 ,0.645 
100294,0.009 ,0.429 ,0.555 ,0.015 ,0.181 ,0.619 ,0.532 ,0.151 ,0.100 ,0.032 ,0.135 ,0.591 ,0.002 ,0.136 ,0.152 ,0.005 ,0.371 ,0.035 ,0.255 ,0.238 ,0.500 ,0.634 ,0.659 
100295,0.011 ,0.426 ,0.559 ,0.014 ,0.170 ,0.557 ,0.464 ,0.130 ,0.104 ,0.038 ,0.131 ,0.591 ,0.002 ,0.096 ,0.122 ,0.006 ,0.327 ,0.032 ,0.179 ,0.197 ,0.502 ,0.622 ,0.637 
100296,0.011 ,0.421 ,0.579 ,0.011 ,0.186 ,0.505 ,0.399 ,0.111 ,0.093 ,0.031 ,0.110 ,0.578 ,0.002 ,0.089 ,0.112 ,0.006 ,0.276 ,0.024 ,0.151 ,0.142 ,0.467 ,0.617 ,0.644 
100297,0.015 ,0.429 ,0.571 ,0.023 ,0.171 ,0.380 ,0.384 ,0.106 ,0.138 ,0.035 ,0.078 ,0.618 ,0.002 ,0.076 ,0.098 ,0.008 ,0.278 ,0.030 ,0.133 ,0.165 ,0.502 ,0.621 ,0.567 
100298,0.012 ,0.445 ,0.564 ,0.062 ,0.179 ,0.452 ,0.392 ,0.082 ,0.187 ,0.024 ,0.079 ,0.612 ,0.002 ,0.087 ,0.082 ,0.007 ,0.275 ,0.026 ,0.184 ,0.174 ,0.506 ,0.641 ,0.575 
100299,0.009 ,0.495 ,0.546 ,0.314 ,0.096 ,0.395 ,0.381 ,0.065 ,0.320 ,0.013 ,0.068 ,0.545 ,0.001 ,0.043 ,0.053 ,0.006 ,0.381 ,0.028 ,0.271 ,0.261 ,0.534 ,0.525 ,0.441 
100300,0.012 ,0.491 ,0.549 ,0.391 ,0.048 ,0.184 ,0.305 ,0.060 ,0.428 ,0.014 ,0.033 ,0.533 ,0.001 ,0.027 ,0.035 ,0.007 ,0.445 ,0.037 ,0.172 ,0.325 ,0.501 ,0.429 ,0.313 
100301,0.012 ,0.453 ,0.539 ,0.351 ,0.030 ,0.089 ,0.241 ,0.051 ,0.503 ,0.011 ,0.018 ,0.537 ,0.001 ,0.019 ,0.022 ,0.005 ,0.459 ,0.035 ,0.107 ,0.354 ,0.421 ,0.383 ,0.250 
100302,0.008 ,0.463 ,0.515 ,0.356 ,0.030 ,0.121 ,0.229 ,0.042 ,0.497 ,0.009 ,0.016 ,0.494 ,0.001 ,0.017 ,0.021 ,0.004 ,0.477 ,0.026 ,0.102 ,0.317 ,0.433 ,0.348 ,0.325 
100303,0.003 ,0.493 ,0.474 ,0.440 ,0.045 ,0.331 ,0.261 ,0.037 ,0.436 ,0.006 ,0.025 ,0.421 ,0.000 ,0.026 ,0.031 ,0.003 ,0.461 ,0.012 ,0.160 ,0.248 ,0.480 ,0.363 ,0.487 
100304,0.004 ,0.492 ,0.470 ,0.460 ,0.031 ,0.200 ,0.249 ,0.036 ,0.498 ,0.008 ,0.013 ,0.434 ,0.000 ,0.023 ,0.025 ,0.003 ,0.511 ,0.019 ,0.107 ,0.277 ,0.469 ,0.348 ,0.427 
100305,0.004 ,0.489 ,0.457 ,0.489 ,0.030 ,0.188 ,0.257 ,0.037 ,0.528 ,0.007 ,0.011 ,0.426 ,0.000 ,0.026 ,0.025 ,0.003 ,0.518 ,0.019 ,0.102 ,0.282 ,0.458 ,0.326 ,0.429 
100306,0.003 ,0.490 ,0.444 ,0.537 ,0.026 ,0.148 ,0.273 ,0.042 ,0.553 ,0.006 ,0.010 ,0.382 ,0.001 ,0.030 ,0.032 ,0.002 ,0.533 ,0.019 ,0.117 ,0.282 ,0.410 ,0.280 ,0.440 
100307,0.002 ,0.491 ,0.422 ,0.469 ,0.014 ,0.047 ,0.233 ,0.042 ,0.586 ,0.004 ,0.005 ,0.270 ,0.001 ,0.021 ,0.026 ,0.001 ,0.568 ,0.020 ,0.065 ,0.276 ,0.314 ,0.211 ,0.432 
100308,0.001 ,0.496 ,0.415 ,0.361 ,0.010 ,0.023 ,0.171 ,0.048 ,0.586 ,0.002 ,0.005 ,0.200 ,0.000 ,0.016 ,0.031 ,0.001 ,0.548 ,0.018 ,0.065 ,0.255 ,0.218 ,0.131 ,0.415 
100309,0.006 ,0.420 ,0.610 ,0.003 ,0.249 ,0.611 ,0.442 ,0.282 ,0.084 ,0.009 ,0.030 ,0.548 ,0.003 ,0.326 ,0.346 ,0.004 ,0.378 ,0.048 ,0.291 ,0.172 ,0.398 ,0.578 ,0.544 
100310,0.005 ,0.421 ,0.603 ,0.004 ,0.261 ,0.626 ,0.436 ,0.236 ,0.071 ,0.010 ,0.060 ,0.550 ,0.002 ,0.309 ,0.298 ,0.004 ,0.346 ,0.037 ,0.306 ,0.179 ,0.393 ,0.595 ,0.589 
100311,0.010 ,0.442 ,0.555 ,0.007 ,0.268 ,0.608 ,0.560 ,0.361 ,0.149 ,0.015 ,0.025 ,0.604 ,0.007 ,0.378 ,0.399 ,0.004 ,0.451 ,0.110 ,0.366 ,0.271 ,0.515 ,0.603 ,0.522 
100312,0.020 ,0.462 ,0.493 ,0.004 ,0.335 ,0.589 ,0.625 ,0.434 ,0.257 ,0.021 ,0.007 ,0.628 ,0.020 ,0.434 ,0.498 ,0.005 ,0.514 ,0.276 ,0.425 ,0.309 ,0.588 ,0.620 ,0.514 
100313,0.017 ,0.468 ,0.545 ,0.003 ,0.428 ,0.607 ,0.656 ,0.481 ,0.193 ,0.019 ,0.010 ,0.646 ,0.015 ,0.506 ,0.497 ,0.004 ,0.541 ,0.252 ,0.447 ,0.418 ,0.630 ,0.616 ,0.529 
100314,0.014 ,0.478 ,0.590 ,0.002 ,0.474 ,0.638 ,0.695 ,0.493 ,0.143 ,0.014 ,0.024 ,0.648 ,0.009 ,0.550 ,0.447 ,0.003 ,0.564 ,0.176 ,0.498 ,0.519 ,0.640 ,0.621 ,0.549 
100315,0.008 ,0.463 ,0.595 ,0.002 ,0.424 ,0.667 ,0.629 ,0.388 ,0.077 ,0.010 ,0.083 ,0.608 ,0.004 ,0.459 ,0.333 ,0.003 ,0.490 ,0.090 ,0.456 ,0.400 ,0.566 ,0.633 ,0.578 
100316,0.008 ,0.441 ,0.562 ,0.006 ,0.291 ,0.644 ,0.580 ,0.250 ,0.078 ,0.021 ,0.117 ,0.604 ,0.003 ,0.272 ,0.243 ,0.004 ,0.432 ,0.052 ,0.349 ,0.319 ,0.541 ,0.644 ,0.635 
100317,0.012 ,0.442 ,0.535 ,0.016 ,0.222 ,0.612 ,0.604 ,0.205 ,0.109 ,0.041 ,0.168 ,0.628 ,0.003 ,0.169 ,0.188 ,0.005 ,0.403 ,0.055 ,0.321 ,0.326 ,0.570 ,0.636 ,0.630 
100318,0.013 ,0.430 ,0.562 ,0.015 ,0.205 ,0.590 ,0.485 ,0.150 ,0.101 ,0.040 ,0.162 ,0.600 ,0.003 ,0.122 ,0.148 ,0.007 ,0.313 ,0.038 ,0.223 ,0.207 ,0.513 ,0.616 ,0.629 
100319,0.011 ,0.417 ,0.588 ,0.010 ,0.185 ,0.490 ,0.377 ,0.113 ,0.092 ,0.031 ,0.089 ,0.574 ,0.002 ,0.088 ,0.121 ,0.007 ,0.256 ,0.021 ,0.136 ,0.124 ,0.457 ,0.606 ,0.626 
100320,0.018 ,0.439 ,0.566 ,0.054 ,0.178 ,0.423 ,0.413 ,0.117 ,0.179 ,0.043 ,0.130 ,0.625 ,0.003 ,0.093 ,0.115 ,0.009 ,0.267 ,0.043 ,0.185 ,0.205 ,0.509 ,0.618 ,0.531 
100321,0.010 ,0.500 ,0.562 ,0.303 ,0.120 ,0.448 ,0.459 ,0.085 ,0.279 ,0.015 ,0.114 ,0.548 ,0.002 ,0.054 ,0.076 ,0.008 ,0.369 ,0.036 ,0.367 ,0.288 ,0.541 ,0.532 ,0.449 
100322,0.014 ,0.505 ,0.572 ,0.397 ,0.067 ,0.305 ,0.418 ,0.084 ,0.337 ,0.017 ,0.083 ,0.515 ,0.002 ,0.038 ,0.063 ,0.010 ,0.416 ,0.040 ,0.318 ,0.314 ,0.523 ,0.421 ,0.362 
100323,0.015 ,0.487 ,0.561 ,0.425 ,0.041 ,0.132 ,0.301 ,0.068 ,0.463 ,0.016 ,0.035 ,0.547 ,0.002 ,0.028 ,0.036 ,0.007 ,0.443 ,0.043 ,0.170 ,0.355 ,0.494 ,0.406 ,0.255 
100324,0.009 ,0.491 ,0.522 ,0.436 ,0.049 ,0.205 ,0.278 ,0.052 ,0.463 ,0.012 ,0.027 ,0.506 ,0.001 ,0.029 ,0.035 ,0.006 ,0.443 ,0.031 ,0.158 ,0.302 ,0.506 ,0.387 ,0.341 
100325,0.009 ,0.470 ,0.508 ,0.398 ,0.035 ,0.116 ,0.225 ,0.045 ,0.526 ,0.011 ,0.015 ,0.508 ,0.001 ,0.022 ,0.024 ,0.005 ,0.461 ,0.029 ,0.103 ,0.327 ,0.463 ,0.345 ,0.292 
100326,0.007 ,0.488 ,0.498 ,0.442 ,0.034 ,0.155 ,0.248 ,0.044 ,0.507 ,0.010 ,0.015 ,0.484 ,0.001 ,0.024 ,0.026 ,0.004 ,0.484 ,0.026 ,0.110 ,0.311 ,0.481 ,0.361 ,0.342 
100327,0.005 ,0.493 ,0.481 ,0.490 ,0.037 ,0.212 ,0.270 ,0.042 ,0.511 ,0.009 ,0.019 ,0.452 ,0.001 ,0.028 ,0.030 ,0.004 ,0.492 ,0.023 ,0.129 ,0.288 ,0.478 ,0.351 ,0.404 
100328,0.003 ,0.490 ,0.453 ,0.540 ,0.032 ,0.192 ,0.262 ,0.042 ,0.557 ,0.008 ,0.014 ,0.401 ,0.001 ,0.031 ,0.032 ,0.003 ,0.508 ,0.021 ,0.125 ,0.289 ,0.443 ,0.275 ,0.419 
100329,0.002 ,0.489 ,0.422 ,0.537 ,0.022 ,0.084 ,0.222 ,0.040 ,0.565 ,0.004 ,0.006 ,0.330 ,0.001 ,0.028 ,0.030 ,0.001 ,0.545 ,0.017 ,0.087 ,0.270 ,0.364 ,0.214 ,0.432 
100330,0.001 ,0.495 ,0.433 ,0.470 ,0.018 ,0.057 ,0.199 ,0.049 ,0.561 ,0.002 ,0.009 ,0.281 ,0.000 ,0.026 ,0.038 ,0.001 ,0.526 ,0.020 ,0.095 ,0.258 ,0.283 ,0.191 ,0.425 
100331,0.002 ,0.501 ,0.447 ,0.392 ,0.009 ,0.022 ,0.219 ,0.065 ,0.575 ,0.004 ,0.012 ,0.274 ,0.001 ,0.015 ,0.037 ,0.001 ,0.545 ,0.021 ,0.082 ,0.314 ,0.260 ,0.120 ,0.427 
100332,0.006 ,0.427 ,0.580 ,0.004 ,0.267 ,0.618 ,0.469 ,0.299 ,0.091 ,0.010 ,0.052 ,0.566 ,0.003 ,0.355 ,0.354 ,0.004 ,0.374 ,0.056 ,0.341 ,0.232 ,0.431 ,0.571 ,0.561 
100333,0.005 ,0.434 ,0.590 ,0.003 ,0.352 ,0.638 ,0.475 ,0.285 ,0.061 ,0.006 ,0.098 ,0.557 ,0.002 ,0.411 ,0.333 ,0.003 ,0.350 ,0.047 ,0.396 ,0.233 ,0.423 ,0.587 ,0.593 
100334,0.015 ,0.450 ,0.540 ,0.004 ,0.320 ,0.618 ,0.549 ,0.385 ,0.192 ,0.011 ,0.008 ,0.576 ,0.014 ,0.423 ,0.509 ,0.005 ,0.450 ,0.194 ,0.416 ,0.210 ,0.496 ,0.573 ,0.503 
100335,0.012 ,0.438 ,0.595 ,0.004 ,0.287 ,0.529 ,0.526 ,0.430 ,0.136 ,0.026 ,0.006 ,0.605 ,0.012 ,0.323 ,0.431 ,0.007 ,0.444 ,0.133 ,0.313 ,0.176 ,0.500 ,0.585 ,0.490 
100336,0.015 ,0.459 ,0.606 ,0.002 ,0.434 ,0.555 ,0.570 ,0.490 ,0.147 ,0.021 ,0.003 ,0.615 ,0.019 ,0.465 ,0.504 ,0.006 ,0.496 ,0.242 ,0.412 ,0.231 ,0.535 ,0.558 ,0.509 
100337,0.029 ,0.503 ,0.582 ,0.000 ,0.624 ,0.602 ,0.682 ,0.461 ,0.394 ,0.013 ,0.003 ,0.642 ,0.055 ,0.625 ,0.593 ,0.004 ,0.552 ,0.349 ,0.570 ,0.347 ,0.631 ,0.584 ,0.617 
100338,0.029 ,0.504 ,0.626 ,0.001 ,0.642 ,0.623 ,0.711 ,0.535 ,0.287 ,0.010 ,0.007 ,0.637 ,0.032 ,0.675 ,0.556 ,0.003 ,0.560 ,0.272 ,0.598 ,0.452 ,0.629 ,0.582 ,0.590 
100339,0.012 ,0.482 ,0.621 ,0.002 ,0.526 ,0.667 ,0.661 ,0.449 ,0.103 ,0.007 ,0.047 ,0.612 ,0.007 ,0.576 ,0.424 ,0.003 ,0.501 ,0.174 ,0.549 ,0.438 ,0.595 ,0.611 ,0.530 
100340,0.012 ,0.464 ,0.553 ,0.008 ,0.370 ,0.645 ,0.654 ,0.332 ,0.100 ,0.024 ,0.166 ,0.641 ,0.005 ,0.354 ,0.300 ,0.005 ,0.448 ,0.091 ,0.475 ,0.424 ,0.611 ,0.662 ,0.602 
100341,0.013 ,0.448 ,0.558 ,0.016 ,0.279 ,0.634 ,0.587 ,0.199 ,0.099 ,0.037 ,0.185 ,0.632 ,0.004 ,0.193 ,0.194 ,0.007 ,0.357 ,0.054 ,0.348 ,0.273 ,0.563 ,0.661 ,0.616 
100342,0.010 ,0.436 ,0.593 ,0.008 ,0.302 ,0.637 ,0.490 ,0.160 ,0.074 ,0.024 ,0.133 ,0.598 ,0.003 ,0.186 ,0.183 ,0.008 ,0.279 ,0.032 ,0.283 ,0.153 ,0.481 ,0.647 ,0.633 
100343,0.016 ,0.447 ,0.579 ,0.038 ,0.260 ,0.593 ,0.491 ,0.148 ,0.133 ,0.037 ,0.190 ,0.621 ,0.004 ,0.160 ,0.167 ,0.010 ,0.256 ,0.047 ,0.304 ,0.210 ,0.515 ,0.638 ,0.587 
100344,0.017 ,0.461 ,0.571 ,0.115 ,0.226 ,0.554 ,0.513 ,0.137 ,0.188 ,0.040 ,0.299 ,0.622 ,0.004 ,0.145 ,0.150 ,0.010 ,0.264 ,0.061 ,0.393 ,0.288 ,0.528 ,0.555 ,0.595 
100345,0.011 ,0.504 ,0.573 ,0.266 ,0.117 ,0.420 ,0.497 ,0.096 ,0.246 ,0.014 ,0.150 ,0.526 ,0.001 ,0.050 ,0.077 ,0.007 ,0.368 ,0.032 ,0.427 ,0.312 ,0.530 ,0.477 ,0.476 
100346,0.011 ,0.505 ,0.556 ,0.398 ,0.083 ,0.365 ,0.399 ,0.077 ,0.333 ,0.012 ,0.084 ,0.494 ,0.001 ,0.039 ,0.066 ,0.008 ,0.381 ,0.029 ,0.325 ,0.286 ,0.520 ,0.413 ,0.372 
100347,0.010 ,0.500 ,0.531 ,0.470 ,0.075 ,0.331 ,0.343 ,0.065 ,0.411 ,0.013 ,0.047 ,0.512 ,0.001 ,0.043 ,0.056 ,0.007 ,0.409 ,0.034 ,0.239 ,0.284 ,0.533 ,0.426 ,0.352 
100348,0.014 ,0.485 ,0.531 ,0.461 ,0.041 ,0.109 ,0.271 ,0.064 ,0.526 ,0.015 ,0.020 ,0.555 ,0.002 ,0.032 ,0.033 ,0.006 ,0.437 ,0.044 ,0.133 ,0.360 ,0.490 ,0.393 ,0.227 
100349,0.012 ,0.494 ,0.530 ,0.506 ,0.037 ,0.123 ,0.278 ,0.063 ,0.529 ,0.015 ,0.031 ,0.513 ,0.001 ,0.029 ,0.036 ,0.006 ,0.457 ,0.040 ,0.149 ,0.346 ,0.487 ,0.340 ,0.261 
100350,0.008 ,0.497 ,0.517 ,0.511 ,0.037 ,0.161 ,0.275 ,0.055 ,0.522 ,0.014 ,0.033 ,0.473 ,0.001 ,0.027 ,0.035 ,0.006 ,0.472 ,0.032 ,0.159 ,0.321 ,0.481 ,0.302 ,0.326 
100351,0.006 ,0.496 ,0.492 ,0.541 ,0.033 ,0.159 ,0.282 ,0.053 ,0.561 ,0.012 ,0.024 ,0.458 ,0.001 ,0.030 ,0.034 ,0.004 ,0.494 ,0.030 ,0.135 ,0.324 ,0.463 ,0.298 ,0.341 
100352,0.003 ,0.495 ,0.464 ,0.566 ,0.030 ,0.170 ,0.276 ,0.049 ,0.528 ,0.006 ,0.018 ,0.377 ,0.001 ,0.033 ,0.041 ,0.003 ,0.515 ,0.022 ,0.145 ,0.291 ,0.409 ,0.288 ,0.423 
100353,0.002 ,0.497 ,0.465 ,0.531 ,0.026 ,0.140 ,0.263 ,0.051 ,0.499 ,0.004 ,0.019 ,0.345 ,0.001 ,0.031 ,0.042 ,0.002 ,0.524 ,0.021 ,0.133 ,0.296 ,0.370 ,0.291 ,0.442 
100354,0.003 ,0.501 ,0.477 ,0.498 ,0.021 ,0.082 ,0.269 ,0.067 ,0.512 ,0.004 ,0.027 ,0.324 ,0.001 ,0.028 ,0.048 ,0.002 ,0.516 ,0.025 ,0.134 ,0.323 ,0.344 ,0.228 ,0.426 
100355,0.004 ,0.503 ,0.479 ,0.402 ,0.012 ,0.031 ,0.273 ,0.087 ,0.519 ,0.004 ,0.033 ,0.302 ,0.001 ,0.022 ,0.053 ,0.002 ,0.510 ,0.025 ,0.130 ,0.364 ,0.307 ,0.127 ,0.438 
100356,0.006 ,0.503 ,0.478 ,0.340 ,0.006 ,0.009 ,0.264 ,0.103 ,0.534 ,0.006 ,0.034 ,0.278 ,0.001 ,0.015 ,0.056 ,0.002 ,0.514 ,0.023 ,0.112 ,0.425 ,0.287 ,0.052 ,0.429 
100357,0.025 ,0.471 ,0.539 ,0.001 ,0.440 ,0.553 ,0.551 ,0.473 ,0.224 ,0.018 ,0.001 ,0.570 ,0.038 ,0.429 ,0.568 ,0.008 ,0.476 ,0.393 ,0.480 ,0.151 ,0.522 ,0.543 ,0.563 
100358,0.027 ,0.482 ,0.568 ,0.001 ,0.563 ,0.549 ,0.578 ,0.513 ,0.202 ,0.026 ,0.001 ,0.611 ,0.051 ,0.518 ,0.572 ,0.007 ,0.512 ,0.464 ,0.514 ,0.219 ,0.567 ,0.525 ,0.576 
100359,0.050 ,0.511 ,0.433 ,0.000 ,0.631 ,0.592 ,0.675 ,0.363 ,0.559 ,0.017 ,0.007 ,0.631 ,0.075 ,0.568 ,0.602 ,0.006 ,0.515 ,0.539 ,0.616 ,0.281 ,0.685 ,0.595 ,0.687 
100360,0.086 ,0.521 ,0.555 ,0.001 ,0.624 ,0.488 ,0.715 ,0.381 ,0.462 ,0.009 ,0.048 ,0.562 ,0.044 ,0.606 ,0.488 ,0.005 ,0.447 ,0.429 ,0.628 ,0.322 ,0.654 ,0.604 ,0.667 
100361,0.032 ,0.491 ,0.533 ,0.009 ,0.553 ,0.643 ,0.667 ,0.496 ,0.191 ,0.019 ,0.069 ,0.633 ,0.019 ,0.571 ,0.520 ,0.008 ,0.424 ,0.292 ,0.617 ,0.386 ,0.640 ,0.642 ,0.522 
100362,0.011 ,0.458 ,0.596 ,0.007 ,0.429 ,0.670 ,0.567 ,0.255 ,0.071 ,0.018 ,0.165 ,0.619 ,0.004 ,0.347 ,0.289 ,0.008 ,0.332 ,0.059 ,0.454 ,0.239 ,0.518 ,0.668 ,0.587 
100363,0.012 ,0.446 ,0.591 ,0.008 ,0.350 ,0.649 ,0.532 ,0.187 ,0.073 ,0.025 ,0.167 ,0.616 ,0.003 ,0.226 ,0.208 ,0.009 ,0.293 ,0.042 ,0.351 ,0.183 ,0.508 ,0.656 ,0.618 
100364,0.013 ,0.444 ,0.590 ,0.028 ,0.308 ,0.627 ,0.506 ,0.168 ,0.107 ,0.030 ,0.244 ,0.607 ,0.004 ,0.209 ,0.210 ,0.010 ,0.223 ,0.043 ,0.373 ,0.194 ,0.485 ,0.624 ,0.624 
100365,0.017 ,0.446 ,0.601 ,0.052 ,0.278 ,0.579 ,0.452 ,0.145 ,0.137 ,0.036 ,0.338 ,0.602 ,0.004 ,0.170 ,0.158 ,0.008 ,0.180 ,0.033 ,0.372 ,0.204 ,0.462 ,0.546 ,0.641 
100366,0.011 ,0.502 ,0.571 ,0.165 ,0.199 ,0.514 ,0.510 ,0.106 ,0.194 ,0.012 ,0.202 ,0.563 ,0.002 ,0.076 ,0.083 ,0.005 ,0.277 ,0.022 ,0.491 ,0.263 ,0.543 ,0.544 ,0.499 
100367,0.011 ,0.507 ,0.559 ,0.294 ,0.120 ,0.439 ,0.431 ,0.087 ,0.265 ,0.010 ,0.106 ,0.500 ,0.001 ,0.046 ,0.070 ,0.006 ,0.323 ,0.020 ,0.400 ,0.263 ,0.521 ,0.439 ,0.376 
100368,0.010 ,0.506 ,0.545 ,0.416 ,0.136 ,0.436 ,0.424 ,0.092 ,0.319 ,0.009 ,0.113 ,0.493 ,0.002 ,0.061 ,0.094 ,0.007 ,0.316 ,0.027 ,0.407 ,0.278 ,0.532 ,0.420 ,0.371 
100369,0.019 ,0.502 ,0.559 ,0.526 ,0.068 ,0.221 ,0.360 ,0.090 ,0.452 ,0.022 ,0.065 ,0.547 ,0.002 ,0.049 ,0.066 ,0.011 ,0.401 ,0.054 ,0.257 ,0.335 ,0.539 ,0.383 ,0.251 
100370,0.018 ,0.501 ,0.557 ,0.542 ,0.053 ,0.159 ,0.329 ,0.086 ,0.492 ,0.022 ,0.063 ,0.537 ,0.002 ,0.042 ,0.057 ,0.010 ,0.415 ,0.052 ,0.228 ,0.352 ,0.522 ,0.336 ,0.242 
100371,0.015 ,0.500 ,0.552 ,0.532 ,0.040 ,0.139 ,0.314 ,0.076 ,0.497 ,0.020 ,0.055 ,0.505 ,0.002 ,0.032 ,0.047 ,0.008 ,0.445 ,0.043 ,0.208 ,0.347 ,0.505 ,0.301 ,0.274 
100372,0.012 ,0.498 ,0.533 ,0.528 ,0.037 ,0.138 ,0.309 ,0.069 ,0.520 ,0.017 ,0.040 ,0.508 ,0.001 ,0.032 ,0.040 ,0.006 ,0.465 ,0.041 ,0.168 ,0.351 ,0.488 ,0.342 ,0.282 
100373,0.007 ,0.499 ,0.511 ,0.563 ,0.042 ,0.237 ,0.348 ,0.066 ,0.506 ,0.013 ,0.041 ,0.468 ,0.001 ,0.039 ,0.048 ,0.005 ,0.479 ,0.036 ,0.196 ,0.330 ,0.480 ,0.339 ,0.362 
100374,0.006 ,0.499 ,0.502 ,0.554 ,0.043 ,0.256 ,0.357 ,0.062 ,0.474 ,0.010 ,0.036 ,0.440 ,0.001 ,0.040 ,0.050 ,0.004 ,0.484 ,0.030 ,0.206 ,0.316 ,0.467 ,0.367 ,0.396 
100375,0.004 ,0.500 ,0.497 ,0.549 ,0.039 ,0.208 ,0.321 ,0.065 ,0.462 ,0.006 ,0.041 ,0.390 ,0.001 ,0.039 ,0.057 ,0.003 ,0.486 ,0.027 ,0.202 ,0.318 ,0.427 ,0.325 ,0.422 
100376,0.004 ,0.503 ,0.497 ,0.502 ,0.019 ,0.078 ,0.287 ,0.082 ,0.491 ,0.005 ,0.051 ,0.331 ,0.001 ,0.028 ,0.059 ,0.002 ,0.492 ,0.026 ,0.169 ,0.361 ,0.360 ,0.181 ,0.412 
100377,0.005 ,0.504 ,0.499 ,0.427 ,0.013 ,0.036 ,0.287 ,0.095 ,0.489 ,0.005 ,0.055 ,0.302 ,0.001 ,0.023 ,0.061 ,0.002 ,0.497 ,0.023 ,0.158 ,0.400 ,0.329 ,0.110 ,0.421 
100378,0.032 ,0.482 ,0.528 ,0.004 ,0.534 ,0.570 ,0.551 ,0.460 ,0.212 ,0.015 ,0.002 ,0.541 ,0.042 ,0.484 ,0.565 ,0.012 ,0.411 ,0.419 ,0.566 ,0.124 ,0.535 ,0.527 ,0.606 
100379,0.050 ,0.493 ,0.430 ,0.007 ,0.561 ,0.616 ,0.593 ,0.474 ,0.302 ,0.025 ,0.006 ,0.565 ,0.056 ,0.487 ,0.599 ,0.015 ,0.416 ,0.477 ,0.602 ,0.178 ,0.566 ,0.627 ,0.615 
100380,0.035 ,0.477 ,0.515 ,0.027 ,0.520 ,0.607 ,0.573 ,0.472 ,0.217 ,0.028 ,0.033 ,0.600 ,0.028 ,0.490 ,0.560 ,0.019 ,0.313 ,0.258 ,0.555 ,0.224 ,0.534 ,0.605 ,0.510 
100381,0.038 ,0.488 ,0.534 ,0.082 ,0.533 ,0.612 ,0.609 ,0.393 ,0.215 ,0.035 ,0.133 ,0.635 ,0.022 ,0.482 ,0.498 ,0.024 ,0.267 ,0.211 ,0.587 ,0.308 ,0.572 ,0.650 ,0.455 
100382,0.019 ,0.496 ,0.599 ,0.040 ,0.525 ,0.648 ,0.609 ,0.307 ,0.122 ,0.013 ,0.172 ,0.620 ,0.008 ,0.427 ,0.366 ,0.014 ,0.279 ,0.128 ,0.617 ,0.266 ,0.564 ,0.657 ,0.456 
100383,0.018 ,0.503 ,0.599 ,0.054 ,0.461 ,0.623 ,0.615 ,0.263 ,0.127 ,0.011 ,0.240 ,0.606 ,0.006 ,0.325 ,0.293 ,0.014 ,0.284 ,0.107 ,0.628 ,0.290 ,0.557 ,0.643 ,0.431 
